"code","iso","country","NDP.raw.2000","NDP.raw.2001","NDP.raw.2002","NDP.raw.2003","NDP.raw.2004","NDP.raw.2005","NDP.raw.2006","NDP.raw.2007","NDP.raw.2008","NDP.raw.2009","NDP.raw.2010","NDP.raw.2011","NDP.raw.2012","NDP.raw.2013","NDP.raw.2014","NDP.raw.2015","NDP.raw.2016","NDP.raw.2017","NDP.raw.2018","NDP.raw.2019","NDP.raw.2020","NDP.raw.2021","NDP.raw.2022"
643,"RUS","Russia",1.63714274143195e-06,1.71945505578083e-06,1.74114719729291e-06,1.76289275020934e-06,1.68671150922254e-06,1.70709325956386e-06,1.72667337841619e-06,1.77164523673851e-06,1.84948594729052e-06,1.84192567264027e-06,1.80609703075688e-06,1.89562310278555e-06,1.85053641918172e-06,1.8605364846501e-06,1.91906994194334e-06,1.92231795180562e-06,1.93983199544622e-06,1.95852170753833e-06,1.97262059372018e-06,2.02899789781275e-06,2.05451204891149e-06,2.11921584607957e-06,2.10371252598364e-06
646,"RWA","Rwanda",3.7607942501525e-07,3.93971697997347e-07,4.06100780358482e-07,4.31839805639408e-07,4.48142160702641e-07,4.57551871481324e-07,4.8543343704349e-07,5.01933810261459e-07,5.17276842067815e-07,5.18731225240167e-07,5.37392893667698e-07,5.08654116335436e-07,5.17511729804635e-07,5.19756606178528e-07,4.99628313479119e-07,5.60853989093322e-07,5.29716997855736e-07,5.32282874579355e-07,5.07508573383825e-07,5.26683697145032e-07,5.03561365494119e-07,5.08101092506489e-07,4.97942250022466e-07
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",1.1262400739095e-06,1.11338233375375e-06,7.7814283243991e-07,8.0334259438737e-07,8.22241305281237e-07,8.21829855537721e-07,7.36015701668302e-07,7.67840051047538e-07,8.03715327847994e-07,8.28998012096604e-07,8.75472016539038e-07,8.82705281519934e-07,7.186707733568e-07,7.09694977704273e-07,7.00998137646739e-07,7.09353421217828e-07,6.9892023102034e-07,5.27362142931882e-07,5.25533384979377e-07,6.41348088531187e-07,6.25498509718316e-07,6.70083602907196e-07,6.75661497786264e-07
662,"LCA","Saint Lucia",5.30407523510972e-07,4.1720114076491e-07,4.25218944492858e-07,4.93722668923685e-07,4.67002356322189e-07,4.84321526610475e-07,4.66150057067339e-07,4.59652097088074e-07,4.478692103265e-07,4.64381688746405e-07,5.03700236932167e-07,4.96674315257486e-07,5.08883805827037e-07,4.92016231937371e-07,5.24587538042608e-07,5.32390404445887e-07,5.09599632680131e-07,4.38014709617697e-07,4.3960244648318e-07,5.03407379201828e-07,4.94317579517622e-07,5.00971327741009e-07,5.05401513424554e-07
670,"VCT","Saint Vincent and the Grenadines",5.75505434352842e-07,5.87816017106502e-07,3.67562802996915e-07,3.64253633695229e-07,3.83631713554987e-07,3.87351284774595e-07,3.93979915101367e-07,4.04244567963618e-07,4.1426447659451e-07,4.78878368536052e-07,4.51019138580891e-07,4.38810336421258e-07,4.5890658105345e-07,4.21591437878083e-07,4.31195749775516e-07,4.35754399804662e-07,4.26563989317026e-07,3.60969786544638e-07,3.60938820869863e-07,4.06961229080096e-07,4.0618548818717e-07,4.31315416171453e-07,4.37718859429715e-07
882,"WSM","Samoa",7.93443763314638e-07,8.35444402522503e-07,8.3587847612924e-07,8.48271446862996e-07,8.61367660429727e-07,8.58842365315492e-07,8.50147059600061e-07,8.34742069950335e-07,8.23830603742694e-07,8.8002650432766e-07,9.45179584120983e-07,9.8293362396932e-07,1.00442147342069e-06,1.01530966944918e-06,1.01111733421889e-06,1.10526548476944e-06,9.92488226365158e-07,9.48803159466358e-07,8.8697717225955e-07,7.78650810504707e-07,8.46791265952943e-07,8.59373571519994e-07,8.13914795262206e-07
674,"SMR","San Marino",1.01405510196473e-06,1.04261935247851e-06,9.47477564446351e-07,9.61504842488025e-07,9.24621042862544e-07,8.91283719669242e-07,5.80793751460329e-07,5.59726063479521e-07,4.95114006514658e-07,4.66853408029879e-07,4.52417109592508e-07,4.36990306200954e-07,4.34625135820355e-07,4.266185969656e-07,4.2828476444338e-07,4.76616026213881e-07,4.69941478985636e-07,4.6394174301151e-07,4.56727954092985e-07,4.50582245889168e-07,4.41085658834946e-07,3.64498444213958e-07,3.6541889483066e-07
678,"STP","Sao Tome and Principe",2.42843425136034e-07,2.52977614899698e-07,2.76292870442669e-07,2.85506171876016e-07,2.95503402093889e-07,2.94408708560119e-07,2.93256901493438e-07,2.9909623480232e-07,3.09762993954162e-07,3.1943321656337e-07,3.14047590288682e-07,3.18204295757993e-07,3.20654577620522e-07,3.33923419540971e-07,3.37220312207274e-07,3.42574730017303e-07,3.41100121193166e-07,3.614758984022e-07,3.47774244833068e-07,3.47159120033178e-07,3.47601776428026e-07,3.57675913350993e-07,3.54472688890844e-07
682,"SAU","Saudi Arabia",1.18807892742462e-06,1.1681645811684e-06,1.16251237932028e-06,1.16626402481084e-06,1.1875677463024e-06,1.13945428501211e-06,1.12280447404096e-06,1.12878497131144e-06,1.03872993870801e-06,9.93547313934305e-07,1.03019424533495e-06,1.09780970380862e-06,1.1290803967861e-06,1.11808154486344e-06,1.12371568013561e-06,1.14504348233922e-06,1.13118549736401e-06,1.07623983560203e-06,1.0594511135131e-06,1.09413581720027e-06,1.1223124124947e-06,1.14324192701521e-06,1.14258028686456e-06
686,"SEN","Senegal",1.71058419850938e-06,1.47916684066163e-06,1.37511725330151e-06,1.217115830326e-06,1.3646529281012e-06,1.37597244118561e-06,1.39389688021907e-06,1.27120084117176e-06,1.30549083549645e-06,1.28740981263759e-06,1.33278840643279e-06,1.33583102669487e-06,1.20920510408497e-06,1.24305233044362e-06,1.19539239936586e-06,1.10753688602839e-06,1.24056391832724e-06,1.24688336883872e-06,1.16854615330337e-06,1.18744203798552e-06,1.24725300131661e-06,1.17321375243531e-06,1.1722957749594e-06
688,"SRB","Serbia",1.6364334478482e-06,1.75919475791947e-06,1.74747703001472e-06,1.7110947517382e-06,2.11706654435918e-06,2.00248119515604e-06,2.07783264245398e-06,2.28948304962935e-06,2.02714965616005e-06,2.3358080605048e-06,1.9749196180286e-06,2.05968981071451e-06,2.31974182245863e-06,2.3310569933664e-06,1.97739986222712e-06,1.9026457063699e-06,2.09681564541827e-06,1.95132845586679e-06,1.73287787765137e-06,1.78539675043393e-06,2.17418844068075e-06,1.69731440964332e-06,1.76033237442063e-06
690,"SYC","Seychelles",9.68803539953902e-07,9.37169035245437e-07,8.32507196349868e-07,8.5164470107875e-07,1.05850257653835e-06,9.67921021506674e-07,9.97635933806147e-07,8.51434149095057e-07,8.64805188831133e-07,9.03800774359092e-07,7.80884482566559e-07,7.66230944293867e-07,7.9951983511319e-07,7.0706733815829e-07,8.17653433159295e-07,8.39229707018915e-07,9.45319348944305e-07,9.40079087674635e-07,8.85678262127695e-07,8.33802816901408e-07,8.27730495013305e-07,8.49301819500695e-07,8.54487307615431e-07
694,"SLE","Sierra Leone",4.36293797625558e-07,4.24121738586184e-07,4.39679049857464e-07,5.55046088448183e-07,5.69277554253506e-07,5.59530726154754e-07,7.81441756598449e-07,6.86965486550883e-07,5.87765931247804e-07,6.19823950828152e-07,5.85704036448502e-07,5.98876199737311e-07,7.20326630563916e-07,6.9635293406514e-07,7.10015617542735e-07,7.17725621834061e-07,6.71211421856646e-07,6.5385314223976e-07,6.27124256212187e-07,5.96508338440936e-07,6.02382568797312e-07,6.04467047104846e-07,5.99601334833421e-07
702,"SGP","Singapore",7.19980476115641e-06,7.61235105166442e-06,9.07577916402256e-07,1.13735064374532e-06,1.10400070656045e-06,9.58797044935934e-07,9.56521442779683e-07,9.19670688155579e-07,6.71571410977734e-07,5.37335493635883e-07,9.45490130264903e-07,8.44958261376842e-07,2.91768165909544e-07,2.88933727122839e-07,2.92519330042978e-07,2.94489505152844e-07,2.87126581626075e-07,3.20726809714387e-07,3.81295183479242e-07,3.15591868880696e-07,3.18336517577892e-07,3.46562231024618e-07,3.33509431043555e-07
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",1.79820068587717e-06,1.93349268535548e-06,1.83190649205343e-06,1.89824866089723e-06,2.01031964082289e-06,1.91706123074959e-06,2.02864143930063e-06,1.8978078830474e-06,1.8961811098348e-06,1.72285564808891e-06,1.8547961690298e-06,2.03764682171554e-06,1.97870433330701e-06,2.08741541580299e-06,2.08539065733913e-06,2.12028428034141e-06,2.15437952212548e-06,2.09588412481762e-06,2.14806166809657e-06,2.12682203101603e-06,2.12499864897715e-06,2.20294765410858e-06,2.19082167227075e-06
705,"SVN","Slovenia",1.5837701270787e-06,1.61139724707087e-06,1.57430572616105e-06,1.58337813725584e-06,1.51225931541723e-06,1.49464576895276e-06,1.48490085047945e-06,1.4865305467162e-06,1.50397068048737e-06,1.43650759020214e-06,1.44978260583047e-06,1.44190276606638e-06,1.40971115990548e-06,1.39809015060052e-06,1.41126490072649e-06,1.41020415976305e-06,1.42369985695206e-06,1.41793312775723e-06,1.39833569121662e-06,1.38863284308209e-06,1.36509420814785e-06,1.38514733081635e-06,1.37523402689389e-06
90,"SLB","Solomon Islands",2.17452985966724e-07,2.16396643921934e-07,2.14304729789689e-07,2.13132241726219e-07,2.14080566359677e-07,2.11405097764495e-07,2.08742881462416e-07,2.14022856848434e-07,2.11239900697867e-07,2.04610170262185e-07,2.03555183810331e-07,2.00461965502482e-07,1.99026706565944e-07,1.97470658435861e-07,1.92508893073865e-07,1.92602748669735e-07,1.81499183253675e-07,1.84887684615791e-07,2.26014753150934e-07,1.83705608798906e-07,1.7650692789692e-07,1.69527202758773e-07,1.67064076667224e-07
706,"SOM","Somalia",2.69450143983838e-06,2.65689253597306e-06,2.59268228176867e-06,2.53118351480143e-06,2.47100180541276e-06,2.44571375289808e-06,2.23459066610552e-06,2.02372853183802e-06,1.97468385398873e-06,1.92667763963575e-06,1.90410479261513e-06,1.88264769350692e-06,1.87294127179625e-06,1.81287898799337e-06,1.75817768639595e-06,1.70009879462995e-06,1.63018606439991e-06,1.56079487784795e-06,1.49892019346582e-06,1.46421129695331e-06,1.42710147949304e-06,1.3477419842899e-06,1.31268564059997e-06
710,"ZAF","South Africa",1.57434005993088e-06,1.56469293885625e-06,1.66381621867908e-06,1.57782979095647e-06,1.56726025052562e-06,1.56067834792588e-06,1.46893151255332e-06,1.4941167203982e-06,1.44168554042008e-06,1.40119031605909e-06,1.41546995890947e-06,1.39007204444036e-06,1.40182432476804e-06,1.35502320839203e-06,1.34296734866325e-06,1.25634202168411e-06,1.19456369305498e-06,1.28881429773153e-06,1.26788389915632e-06,1.24296196458918e-06,1.23635403989396e-06,1.30656766610394e-06,1.28727665603926e-06
410,"KOR","South Korea",1.17213814441512e-06,1.21384422481628e-06,9.94863315015535e-07,9.52135759525586e-07,1.01076235211387e-06,1.02107394939221e-06,9.72371197564109e-07,9.65416758706488e-07,9.15304602363549e-07,9.00465412849702e-07,9.3029615786476e-07,9.27174953187677e-07,9.34265684005091e-07,9.22090437321319e-07,8.8872845796607e-07,9.13457775424132e-07,9.44983915065627e-07,9.50120411212893e-07,9.49887465474983e-07,9.33066088781296e-07,9.47213782234471e-07,9.74009484533309e-07,9.85896890254588e-07
728,"SSD","South Sudan",1.24786570806157e-05,9.08603126689458e-06,1.00058329968143e-05,9.46746645306232e-06,9.30694297946268e-06,9.39622224884485e-06,7.92077530939906e-06,8.45824389512585e-06,7.83101508088045e-06,7.7362925410763e-06,6.48520513681776e-06,6.43363060807084e-06,6.55976431196669e-06,6.1498117554327e-06,6.17125188303444e-06,6.26211610034715e-06,6.51539091667755e-06,6.38943103664719e-06,7.45527149741966e-06,5.90562523725395e-06,6.94874812692581e-06,6.46615567600076e-06,7.16565791552294e-06
724,"ESP","Spain",2.16920466899613e-06,2.1174817037341e-06,2.0515762405073e-06,2.11436310322607e-06,2.02926734711969e-06,1.8692806968935e-06,1.84470598325994e-06,1.85067248728591e-06,1.6364152530788e-06,1.59825909250892e-06,1.64673915482176e-06,1.5767168933363e-06,1.52865789929693e-06,1.60231505568045e-06,1.6372322711088e-06,1.67079945514713e-06,1.65002791709554e-06,1.67191649878107e-06,1.67956778438555e-06,1.60815237358305e-06,1.62565048451246e-06,1.63869600291043e-06,1.63813807210555e-06
144,"LKA","Sri Lanka",4.41512366793349e-07,4.30754838394262e-07,4.61521386937699e-07,4.25318522647564e-07,4.37137588183658e-07,4.68133716067803e-07,4.50915030397008e-07,4.37280285955409e-07,4.88522843471119e-07,4.51117313594445e-07,4.51410323420256e-07,4.88980137482998e-07,4.50584468006052e-07,4.06497216795424e-07,4.94362920859982e-07,4.33994071341033e-07,4.01857712125564e-07,3.75694901889927e-07,3.48407937240425e-07,4.215016282163e-07,5.20096719740864e-07,4.01245712222423e-07,3.80956674631441e-07
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",3.03055963865691e-06,2.95391890223467e-06,2.95607761941665e-06,3.00117311813054e-06,2.95162764402191e-06,2.97556814817801e-06,2.85827618319447e-06,2.84054813858656e-06,2.75999796789302e-06,2.72245896621526e-06,2.62893230997228e-06,2.49857465032157e-06,2.61662526331214e-06,2.62289951316318e-06,2.54572267918665e-06,2.4861690147472e-06,2.52938447657321e-06,2.41888928340602e-06,2.35481466382378e-06,2.26683450185953e-06,2.25020041409988e-06,2.19023496008363e-06,2.10350238694187e-06
740,"SUR","Suriname",1.29228096985791e-06,1.23719208689479e-06,1.1580378722769e-06,1.19496605661201e-06,1.37296992392846e-06,1.22622137848204e-06,1.38691207092408e-06,1.23497478908828e-06,1.58258074907574e-06,1.40929318668783e-06,1.50710518605333e-06,1.45070325602286e-06,1.48715936435584e-06,1.32281934295244e-06,1.47977292594816e-06,1.37972978843564e-06,1.60632071723768e-06,1.59303150832512e-06,1.29860286501099e-06,1.42761714539873e-06,1.61761920057984e-06,1.52695416690457e-06,1.52255517442237e-06
752,"SWE","Sweden",2.67129269940214e-06,2.51799693343945e-06,2.50981573246619e-06,2.48933131760753e-06,2.47956003042631e-06,4.95040074989158e-06,5.21997399924343e-06,5.0611646669054e-06,4.46872257552006e-06,3.97913000086573e-06,4.11596090732839e-06,3.89450423014065e-06,3.47711939881761e-06,3.45819680660524e-06,3.47562063549197e-06,3.43906116283536e-06,3.38604375554578e-06,3.39043785168336e-06,3.28248624549813e-06,3.30775112130331e-06,3.71857011417073e-06,3.65790047457658e-06,3.46144790935698e-06
756,"CHE","Switzerland",1.28753871315725e-06,1.29186564486641e-06,1.22035709378204e-06,1.19498553004694e-06,1.18273931356463e-06,1.19132217264356e-06,1.18253314366482e-06,1.15214742401687e-06,1.16375238225997e-06,1.12864033318909e-06,1.11822386688459e-06,1.07931881080805e-06,1.0504121554695e-06,1.05818195933268e-06,1.03924346983245e-06,1.01782141303072e-06,1.01273828907898e-06,9.95049598667272e-07,9.71303786828064e-07,9.39910999990671e-07,9.35383629420455e-07,9.28372286478683e-07,9.31612461531076e-07
760,"SYR","Syria",1.11604035749103e-06,1.02224134125716e-06,1.08366215585497e-06,1.12427458737419e-06,1.13359832253991e-06,1.22689106288963e-06,1.24022173929623e-06,1.17857286901104e-06,1.07105973770492e-06,9.80427191369309e-07,8.32678121601716e-07,8.79866038635886e-07,8.36076867226172e-07,7.53634857677685e-07,7.72211082454607e-07,7.65418576177737e-07,7.48777225698119e-07,6.79542039236125e-07,6.72409283323945e-07,7.21455812249534e-07,7.02849114422151e-07,6.51836464829179e-07,6.41800686627301e-07
158,"TWN","Taiwan",6.50895542487768e-07,7.14094438989556e-07,9.41343634829714e-07,8.93607608936076e-07,9.03521530256953e-07,8.87132191480018e-07,9.61664553918783e-07,9.66983186688736e-07,8.98554499283761e-07,8.69377162629758e-07,9.19609705552198e-07,9.08503767491927e-07,9.17824669754675e-07,9.02712415504407e-07,8.87599214816079e-07,8.85407798399455e-07,9.04842820730671e-07,9.37592804717662e-07,9.49595150281911e-07,9.6174215142143e-07,1.0058995798141e-06,1.00534759358289e-06,9.88609499247797e-07
762,"TJK","Tajikistan",5.5635279972989e-07,5.55485339712053e-07,5.70183383511e-07,5.50019393054349e-07,5.67546569695601e-07,5.68612722060225e-07,6.19206715431439e-07,6.19053693656898e-07,6.83993874363841e-07,7.13654882390211e-07,7.05871949317869e-07,6.96226848691023e-07,7.30231404173404e-07,7.52155996170395e-07,7.60237261281897e-07,7.74278650920342e-07,7.57565512225457e-07,7.5401727069276e-07,7.42758759404443e-07,8.79297136350926e-07,8.83350848409764e-07,8.81019857920933e-07,8.97236120897594e-07
834,"TZA","Tanzania",1.48562093035618e-06,1.47115011098995e-06,1.59544336972384e-06,1.72497298569092e-06,1.63447766668746e-06,1.67344899485934e-06,1.49893797286193e-06,1.57251938004286e-06,1.5371738077526e-06,1.53783391043432e-06,1.54509389792764e-06,1.53826164068186e-06,1.57786347115692e-06,1.59176043079697e-06,1.55073688340301e-06,1.55111574419974e-06,1.51281753497798e-06,1.43067791455572e-06,1.41331337411216e-06,1.40966033883391e-06,1.42291039369273e-06,1.3776111825795e-06,1.36035211470171e-06
764,"THA","Thailand",9.54546418173181e-07,9.7093644715061e-07,1.01366217302388e-06,1.09606879335299e-06,1.08863467542441e-06,1.05133044956835e-06,1.06001965484524e-06,1.25398878419263e-06,1.2134581449546e-06,1.29472451078952e-06,1.34611603558311e-06,1.34618205160648e-06,1.37079353459156e-06,1.36679952264634e-06,1.31930754564014e-06,1.20350986153278e-06,1.27607677404732e-06,1.33148651639995e-06,1.24705104763395e-06,1.19482082196296e-06,1.2451790584275e-06,1.2360144787155e-06,1.24272930133926e-06
626,"TLS","Timor-Leste",6.93337583678674e-07,7.97311537165132e-07,8.0361550021492e-07,7.46718807494381e-07,7.23052805053759e-07,7.43825781765023e-07,7.47061023724969e-07,7.22020244034994e-07,7.324490257661e-07,7.32961690785893e-07,7.00054938694664e-07,6.90041833786173e-07,7.20767599914211e-07,7.19724851599795e-07,7.30906543554772e-07,7.91167452996443e-07,7.66804784077899e-07,7.5770067605883e-07,7.62375727605213e-07,8.20031895335815e-07,7.45387482259547e-07,6.9344452670897e-07,6.84412687430664e-07
768,"TGO","Togo",8.14690791897421e-07,6.80215787769565e-07,7.38421270470836e-07,7.61851916278931e-07,6.7742180090699e-07,9.12179203119548e-07,7.72865936699896e-07,6.69694125062815e-07,7.11934562446303e-07,7.51724120685947e-07,7.34952307986101e-07,8.56464797815037e-07,7.53612684947308e-07,8.23221430100268e-07,7.13464152473875e-07,8.00189583378216e-07,7.85761890130648e-07,7.58965438420333e-07,7.90388183746363e-07,7.46079081471108e-07,7.995186305608e-07,7.34543158690588e-07,7.44742249679868e-07
776,"TON","Tonga",1.56915489800493e-06,1.55992636372445e-06,1.56063350159917e-06,1.57073077291447e-06,1.56136943524125e-06,1.5714786099041e-06,1.5820698747528e-06,1.53791331420319e-06,1.55238843377099e-06,1.53998357350855e-06,1.51793114366334e-06,1.50542230812835e-06,1.51625086044911e-06,1.52209844148325e-06,1.53808639543826e-06,1.54539115357796e-06,1.57037849905872e-06,1.584214770194e-06,1.56918687589158e-06,1.5816905031872e-06,1.56763638436544e-06,1.55635416961431e-06,1.55346347489191e-06
780,"TTO","Trinidad and Tobago",3.33282540273517e-06,3.27962664550971e-06,3.39533598224024e-06,3.37631173774406e-06,3.42352031925429e-06,3.4475832222486e-06,3.47151865868653e-06,3.50215653412147e-06,3.49654617343587e-06,3.504161816626e-06,3.52408288756403e-06,3.75346826101041e-06,3.61443171974941e-06,2.85966340651156e-06,3.34330350095577e-06,3.58175755404995e-06,3.26679506986177e-06,3.34774554699119e-06,3.30961003090963e-06,3.26325450424519e-06,3.26055381988701e-06,3.2444910835486e-06,3.23308801053399e-06
788,"TUN","Tunisia",1.03099911091488e-06,1.01049281734702e-06,9.45063386114562e-07,9.76083693241714e-07,1.0007554246045e-06,1.02037437343238e-06,1.01110710695739e-06,1.02075584134619e-06,9.83111087807737e-07,1.0385271311504e-06,1.0096316102073e-06,1.00611573340217e-06,1.02019055548749e-06,9.46878857203943e-07,9.79967710063953e-07,9.69044312060302e-07,1.00122654530546e-06,9.6516572953872e-07,9.80470946173737e-07,9.71009635901264e-07,8.96254584979447e-07,1.01117627036766e-06,1.0035515202713e-06
792,"TUR","Turkiye",1.70010871493352e-06,1.51831775064975e-06,1.53056593978878e-06,1.5403636517428e-06,1.54901355497504e-06,1.48461426555659e-06,1.55169441941579e-06,1.50421032016279e-06,1.43015930600594e-06,1.50915937206177e-06,1.46184159662066e-06,1.4425568341103e-06,2.09890243476535e-06,2.16777771586407e-06,2.15075587611149e-06,2.12188461824245e-06,2.18466210695182e-06,2.14399284997875e-06,2.14951691901673e-06,2.20407628576347e-06,2.4840902930927e-06,2.53611295087429e-06,2.55445078423455e-06
795,"TKM","Turkmenistan",2.15577050520755e-06,2.20060261992529e-06,2.53247095958091e-06,2.83673755848933e-06,2.9669330128769e-06,3.21341035966658e-06,3.91600452883905e-06,3.60206603363175e-06,3.6862145184696e-06,3.53216596856527e-06,3.58771974783455e-06,3.46962427886378e-06,3.480693691261e-06,3.86684040470532e-06,3.88476240793113e-06,4.14467805129377e-06,3.83398928630034e-06,3.63582564992897e-06,3.67679428385445e-06,3.78343795973643e-06,3.7277387600677e-06,3.67400389948998e-06,3.60765507085466e-06
796,"TCA","Turks and Caicos Islands",1.06700810926163e-07,1.07774032076821e-07,1.16030682590543e-07,1.18680712084273e-07,1.21561939743758e-07,1.27943321525318e-07,1.40480738618274e-07,1.51515151515152e-07,1.56443731310627e-07,1.86487526678563e-07,1.71566978402745e-07,1.52842679127726e-07,1.59596022567875e-07,1.6163600642972e-07,1.65213662998428e-07,1.58738847227544e-07,1.58447942268473e-07,1.69159722919386e-07,1.62701569166245e-07,1.69452181987001e-07,1.63519739813895e-07,1.68905439553132e-07,1.71979957552021e-07
798,"TUV","Tuvalu",4.53413571280349e-07,4.54214738592662e-07,4.77677177645957e-07,4.74762101779065e-07,4.80032683076295e-07,4.65092816787732e-07,4.6061814556331e-07,4.55217262784511e-07,4.70210280373832e-07,4.74634896233666e-07,4.59715639810427e-07,4.44859813084112e-07,4.47761194029851e-07,4.46052390547719e-07,4.47747499770621e-07,4.48653121265055e-07,4.50608182823443e-07,4.6084226080532e-07,4.60193281178095e-07,4.74625775830595e-07,4.70683891950492e-07,4.65905033916458e-07,4.64108910891089e-07
800,"UGA","Uganda",8.95061454711327e-07,8.68219433375768e-07,8.7296619428626e-07,9.37212954817684e-07,8.98840510476576e-07,9.62550419392879e-07,8.20206923609924e-07,9.24744557878277e-07,1.14061479530783e-06,1.09828819846354e-06,1.13784891147437e-06,1.0872262389859e-06,1.12624129077756e-06,1.08863378444541e-06,1.07054774809456e-06,1.06997942971217e-06,1.07875703137317e-06,1.03421417229784e-06,1.01649038868593e-06,9.63932172703117e-07,9.59359828644823e-07,9.35582668891536e-07,9.22759427410844e-07
804,"UKR","Ukraine",1.59629091130926e-06,1.63370487275597e-06,1.74679845244445e-06,1.69619322163124e-06,1.64588669732835e-06,1.6728524348208e-06,1.71625988030295e-06,1.86844130605552e-06,1.98018992918205e-06,1.71323112328183e-06,1.85303306959877e-06,2.09600095707167e-06,2.0507380222314e-06,2.07519741634404e-06,2.01669215878944e-06,1.86472810536803e-06,2.05089813673349e-06,2.07891234518154e-06,2.11776484688739e-06,2.1831108193688e-06,2.17302396269885e-06,2.26749317896721e-06,2.47894736842105e-06
784,"ARE","United Arab Emirates",1.40443735033964e-06,1.43014384236225e-06,1.48885901385795e-06,1.49995686312867e-06,1.47746034083257e-06,1.45526984043188e-06,1.31252508188483e-06,1.1545094662965e-06,1.05885441967981e-06,9.5713008110958e-07,9.42020245535985e-07,9.34088456194342e-07,9.41722930572516e-07,9.89505415256917e-07,9.82350400087099e-07,9.64460851244362e-07,9.86184193190704e-07,9.96879678387207e-07,9.68253431637861e-07,9.96563376165656e-07,9.99215163865365e-07,1.0197386158997e-06,1.04542581718775e-06
826,"GBR","United Kingdom",2.2233440775163e-06,2.13027136918323e-06,2.08759933837243e-06,2.06113431628103e-06,2.03277022210231e-06,1.93611287544683e-06,1.8726466560354e-06,1.84181696776e-06,1.79503039528203e-06,1.70125104063199e-06,1.719810208752e-06,1.70641693823581e-06,1.69458615028861e-06,1.66768795669323e-06,1.70187089762086e-06,1.68844403880173e-06,1.66046763826265e-06,1.66436024163545e-06,1.63927049635547e-06,1.63005249726136e-06,1.54960348552312e-06,1.5956105737325e-06,1.59691815689975e-06
840,"USA","United States of America",3.25092064431473e-06,3.17086423218638e-06,3.1385415454415e-06,3.21058936493394e-06,3.19491861828557e-06,3.16277139952398e-06,3.19583776205006e-06,3.18918965555884e-06,3.03331248328414e-06,2.95917612290964e-06,3.01501894838908e-06,2.99072069975565e-06,2.91293183821287e-06,2.94656878704683e-06,2.90722296629445e-06,2.85898431415175e-06,2.86058806286698e-06,2.80089476453557e-06,2.81471920179648e-06,2.75086072940793e-06,2.69121688192831e-06,2.74380570445071e-06,2.739845113617e-06
858,"URY","Uruguay",6.80391127699695e-06,6.90712551792081e-06,6.86538788987918e-06,7.28052245754187e-06,7.57438361567276e-06,7.59570360479434e-06,8.00654489895801e-06,7.87105647302766e-06,8.03326972662304e-06,8.01398020905723e-06,7.96384711680399e-06,7.853316702547e-06,8.27614929461401e-06,8.22198167503653e-06,8.1670874043463e-06,7.78766304868494e-06,7.99703318856653e-06,7.88966162117936e-06,7.615897324865e-06,7.84620504729745e-06,7.87381827110781e-06,8.37648047725508e-06,8.41417859210925e-06
860,"UZB","Uzbekistan",1.16833803913932e-06,1.12159490795912e-06,1.12773698799257e-06,1.12642342960734e-06,1.0787048582315e-06,1.13883899568158e-06,1.1778807584495e-06,1.20217358940003e-06,1.24163089499978e-06,1.28928167563402e-06,1.30591266840322e-06,1.33608730921559e-06,1.34679003845573e-06,1.39204846048037e-06,1.42078243821872e-06,1.43136020754723e-06,1.4946040398268e-06,1.48817793915143e-06,1.47468905604729e-06,1.55448052209104e-06,1.54533543857292e-06,1.66117238673239e-06,1.66348276626244e-06
548,"VUT","Vanuatu",1.99402313691598e-06,1.83217109737406e-06,1.79097093382808e-06,1.82381379729612e-06,1.81242997429645e-06,1.79661079253051e-06,1.78985569008133e-06,2.10646171363507e-06,2.08162358090548e-06,1.88577698601104e-06,1.88630817305146e-06,1.90613385118626e-06,1.87320500713139e-06,1.8403697435625e-06,1.8190103250138e-06,1.57720718569806e-06,1.22520461270117e-06,1.07842157670058e-06,1.21426985718034e-06,1.07751540715628e-06,1.00742737058248e-06,9.61969310985564e-07,8.78374242516986e-07
862,"VEN","Venezuela",1.62929595297213e-06,1.68406986068401e-06,1.65805209907619e-06,1.69497908795309e-06,1.67385222065856e-06,1.73986178972908e-06,1.66776861156898e-06,1.70389953575822e-06,1.76846478605353e-06,1.71915368782118e-06,1.56015899970406e-06,1.49504269618543e-06,1.6389311779884e-06,1.62879434933034e-06,1.6129428629398e-06,1.54275919238816e-06,1.49635033647064e-06,1.43308508569702e-06,1.41824220914794e-06,1.48765951912424e-06,1.56192672682319e-06,1.49291484247071e-06,1.49461007566472e-06
