"code","iso","country","BLC.raw.2000","BLC.raw.2001","BLC.raw.2002","BLC.raw.2003","BLC.raw.2004","BLC.raw.2005","BLC.raw.2006","BLC.raw.2007","BLC.raw.2008","BLC.raw.2009","BLC.raw.2010","BLC.raw.2011","BLC.raw.2012","BLC.raw.2013","BLC.raw.2014","BLC.raw.2015","BLC.raw.2016","BLC.raw.2017","BLC.raw.2018","BLC.raw.2019","BLC.raw.2020","BLC.raw.2021","BLC.raw.2022"
804,"UKR","Ukraine",5.09910053684042e-07,4.35267641387061e-07,4.5555374421957e-07,4.7277481326577e-07,5.01244592234601e-07,4.8458248172589e-07,4.85388810654298e-07,4.99821928808202e-07,5.00757410553924e-07,4.6541851748989e-07,4.78483932722153e-07,4.97245857337924e-07,4.94949175131422e-07,4.89065316388425e-07,4.57153501405913e-07,4.41322911675295e-07,4.3165587930592e-07,4.1685848749801e-07,4.31505583308513e-07,4.31574910576561e-07,4.25888379241741e-07,4.39960322615013e-07,5.14566703135653e-07
784,"ARE","United Arab Emirates",4.87243409058364e-06,4.60751951346362e-06,4.68125890053159e-06,4.98125203510762e-06,4.8727222409863e-06,4.76557912210478e-06,4.39182763490449e-06,3.76546545091027e-06,3.26831008879114e-06,2.66402077989354e-06,2.64086368746246e-06,2.60479752633675e-06,2.50160878821637e-06,2.46838214917753e-06,2.36571741842061e-06,1.89125945356302e-06,2.07488331358628e-06,2.06260545216287e-06,1.87225458258612e-06,1.82897250350439e-06,1.66115700748996e-06,1.8187920637837e-06,1.9011132127602e-06
826,"GBR","United Kingdom",4.51993713837559e-07,4.51039381433441e-07,4.20097835871482e-07,4.00671717003294e-07,3.73552462698995e-07,3.63458170085509e-07,3.42326793628027e-07,3.3945691029997e-07,3.11917785557223e-07,2.87003114236781e-07,2.88130489361534e-07,2.59232954040404e-07,2.62836647430542e-07,2.42725317497061e-07,2.34302634675191e-07,2.37525622702068e-07,2.27099990486974e-07,2.23174906264236e-07,2.21268802884065e-07,2.05477988977084e-07,1.80522799938043e-07,1.99126398551669e-07,1.90006046724978e-07
840,"USA","United States of America",7.72605334654394e-07,7.67175110722302e-07,7.36822483108553e-07,7.41515379885917e-07,7.779182834889e-07,7.82351635956675e-07,7.60384905495366e-07,7.56074034297286e-07,7.26700117063542e-07,6.75966660877085e-07,6.98377265240469e-07,6.1924736473174e-07,5.55388970543748e-07,5.77817303398745e-07,5.527503264244e-07,5.40486149520483e-07,5.04248164624585e-07,4.80705289585325e-07,4.78578017951662e-07,4.4664855556665e-07,3.85675888223344e-07,3.92768721482337e-07,3.76419269986255e-07
858,"URY","Uruguay",9.18388079990754e-07,9.00778812579263e-07,8.72515775964386e-07,8.76199454191442e-07,9.09341698506887e-07,9.30260608545595e-07,9.88077410582946e-07,1.01466971085104e-06,1.21335663072793e-06,1.21315414141955e-06,1.34978443696852e-06,1.33840056127723e-06,1.31332717919607e-06,1.32019505475259e-06,1.37098202380163e-06,1.44958329938741e-06,1.44323782835733e-06,1.44176752536122e-06,1.39759538232697e-06,1.36375936693759e-06,1.3215888451469e-06,1.32866335232646e-06,1.31021990147691e-06
860,"UZB","Uzbekistan",4.1583705541222e-07,4.17285533164155e-07,4.07151029386092e-07,3.80353736370028e-07,3.64539125754172e-07,3.66791825219262e-07,3.84655967320993e-07,3.83416355084803e-07,3.59238943933119e-07,3.37895031682249e-07,3.37658567976355e-07,3.33280202446838e-07,3.13806848488282e-07,3.01502916510785e-07,2.86783153081402e-07,2.787677056772e-07,2.78216255828701e-07,2.75325174928013e-07,2.82703243927345e-07,2.81540752219544e-07,3.05246760258387e-07,2.63182768133444e-07,2.66326035497408e-07
548,"VUT","Vanuatu",4.58120709941343e-07,4.56441528568743e-07,4.46235020112032e-07,4.34407251563273e-07,4.10178268058462e-07,3.97793638344962e-07,3.90903686897118e-07,4.15709300590144e-07,4.13065734191084e-07,4.21659691645703e-07,4.20348175848052e-07,4.14298505853618e-07,4.03952545371073e-07,4.149442897677e-07,4.0621310001885e-07,3.92980023922905e-07,3.80030806697886e-07,3.66715331910346e-07,3.60230108193187e-07,3.52275383268889e-07,3.36137060055591e-07,3.26419466300673e-07,3.14789885677067e-07
862,"VEN","Venezuela",4.77631544754729e-07,5.13195018534616e-07,4.9632961648998e-07,4.18126272495446e-07,5.46377116592878e-07,5.715506012599e-07,5.59172426819583e-07,5.7254555845469e-07,4.42623619532937e-07,4.62601335514775e-07,5.94734207529254e-07,4.67941415148343e-07,5.29470425615934e-07,4.91028059830711e-07,5.3600852924995e-07,3.90890687245551e-07,3.48788945676959e-07,3.16534373452669e-07,3.08819991890635e-07,2.46638982327355e-07,1.60321883734449e-07,1.53834129479181e-07,1.54678471097808e-07
704,"VNM","Viet Nam",5.9285524264728e-07,5.97485719230266e-07,6.09557529238048e-07,6.14659041706296e-07,6.52725838994723e-07,6.44134630437956e-07,6.27789433651766e-07,6.44482702914247e-07,6.65555135042536e-07,6.91970969381993e-07,6.96379529776951e-07,6.83073839286896e-07,6.53551851680588e-07,6.45900817614085e-07,6.57904689566459e-07,6.44235103942554e-07,6.59528150633795e-07,6.51022180435236e-07,6.79407073954805e-07,6.72469658869035e-07,6.24719212533351e-07,5.95507074631322e-07,5.75680482291093e-07
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",5.26709992037903e-07,5.31630478362617e-07,4.99017821032621e-07,5.33261005873891e-07,4.95357433112847e-07,5.04562461941432e-07,4.6886232299529e-07,4.13699139772556e-07,4.0157059939031e-07,4.34578583283122e-07,3.79933548647278e-07,3.01123137031761e-07,2.34249675200673e-07,3.46862360574335e-07,3.23002309907339e-07,9.24869835158733e-08,6.1543559339076e-08,6.66109004464196e-08,1.09739979046939e-07,1.0557055029024e-07,8.97340081983095e-08,8.46044241363615e-08,8.57321593178356e-08
894,"ZMB","Zambia",1.37117723733945e-06,1.36817363115912e-06,1.3598246054775e-06,1.35274360413188e-06,1.34448369681602e-06,1.33833220290154e-06,1.32378622859113e-06,1.32188419940076e-06,1.31968667341179e-06,1.31628789740027e-06,1.30772024214931e-06,1.30613863123204e-06,1.30789463198459e-06,1.28747543490593e-06,1.27440733607289e-06,1.25994712690745e-06,1.24800158794845e-06,1.22795168235767e-06,1.2113647502138e-06,1.17081637107721e-06,1.17155035657757e-06,1.1933592754839e-06,1.16056745385045e-06
716,"ZWE","Zimbabwe",2.24849269073774e-06,2.16252888637823e-06,2.14502879434229e-06,2.14926756567092e-06,2.06021088914672e-06,2.12876617869754e-06,2.27010851990231e-06,2.30665877286152e-06,2.26850549205114e-06,2.30309747362064e-06,2.26013977630184e-06,2.27863114352644e-06,2.21922845400493e-06,2.16080222690255e-06,2.13830955378483e-06,2.11355453411643e-06,2.08693219540185e-06,2.10047433540074e-06,2.12931869237161e-06,2.12007171697634e-06,2.07198340582393e-06,2.0742507882922e-06,2.03616579259347e-06
