"code","iso","country","GHN.raw.1999","GHN.raw.2000","GHN.raw.2001","GHN.raw.2002","GHN.raw.2003","GHN.raw.2004","GHN.raw.2005","GHN.raw.2006","GHN.raw.2007","GHN.raw.2008","GHN.raw.2009","GHN.raw.2010","GHN.raw.2011","GHN.raw.2012","GHN.raw.2013","GHN.raw.2014","GHN.raw.2015","GHN.raw.2016","GHN.raw.2017","GHN.raw.2018","GHN.raw.2019","GHN.raw.2020","GHN.raw.2021","GHN.raw.2022"
586,"PAK","Pakistan",500801.557575758,519413.266666667,510753.745454545,524336.509090909,543658.678787878,584765.775757576,614979.618181818,674065.769696971,726133.654545455,750842.351515152,768012.454545455,744895.466666668,714926.545454545,669428.175757576,630974.860606061,611705.872727273,627622.878787879,731656.496969697,882389.539393939,1003493.60606061,1087533.32727273,1174122.81212121,1282232.79393939,1221335.40606061
585,"PLW","Palau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,975.954842424242,837.795757575758,753.347218181819,645.789618181818,413.2794,353.377163856749,313.784332966023,311.369452231405,414.513472727273,418.676975757576,505.765509090909,559.313115151515,652.912193939394,-9999
591,"PAN","Panama",18595.7286060606,16147.5977575757,18319.4557575758,18093.848969697,18554.3490909091,17126.7496969697,15550.4810909091,17041.4445454545,18523.2996363636,20609.4586666667,25103.978969697,28660.1513333333,35926.9470909091,38770.9043030303,39390.1251515152,38725.8539393939,38439.6826666666,36192.4807878788,32706.7713939394,27344.6323636364,26439.6719393939,20161.7435151515,21993.3128484848,23251.3478181818
598,"PNG","Papua New Guinea",21199.4142424243,24569.1613939394,25367.0402424242,24870.0709090909,23729.4086666667,22005.5243636364,16625.272969697,10222.1824848485,7543.21630303029,12924.5223636364,7809.6403030303,4373.84012121213,2886.62957575758,2150.41042424242,3010.87836363636,8082.06236363636,13606.434969697,17068.1326666667,22122.5986666667,24250.1227878788,26896.7972121212,29186.9815151515,30872.9102424243,27655.8092727273
600,"PRY","Paraguay",42644.3463757576,33563.1366060606,31609.5557575757,28823.5892121212,37722.4276363636,42356.8558787879,54887.283030303,63048.6642424242,76481.4872727274,80810.2569696971,89194.4,94499.9157575758,100054.637575757,101782.806666667,94013.0345454545,80340.7212121213,60010.1393939395,41571.6757575758,29233.6303030303,9749.92303030303,1153.42484848484,547.516363636438,9128.41454545451,18299.4218181818
604,"PER","Peru",108282.730269091,110610.592363636,100839.136993939,92544.1643636364,86614.4529696969,87970.0313939394,97014.2486060606,89210.2164848485,104926.058909091,113389.394424242,135621.6,160027.311515152,169078.44,174279.616363636,166420.307272727,175828.664242424,175874.651515152,173232.499393939,171242.938787879,164201.821818182,164989.943636364,145444.272727273,151934.213939394,163115.435151515
608,"PHL","Philippines",280086.855151515,286878.26060606,276028.152121212,261942.790909091,241841.059393939,236246.104242424,229478.998181818,208700.227272727,219674.673939394,224271.145454545,231357.083030303,255420.825454545,267408.109090909,285732.723030303,312406.866666667,342127.539393939,379587.696363636,411338.545454546,461962.081818182,496825.141212121,521934.896969697,480456.937575757,466605.607878788,463801.503030303
616,"POL","Poland",254895.188484848,212166.475151515,188404.807878787,138363.841818181,155981.285454545,181342.679393939,219972.941818181,336063.419393939,430876.207878788,465381.762424243,440465.950909091,458009.68,450691.237575757,398372.082424242,364193.94060606,312930.698787879,286237.376363636,318686.797575757,382641.612727273,420893.418181818,368334.115151515,331543.326060606,394344.029700643,381392.84077135
620,"PRT","Portugal",142018.88,147661.118787879,148735.489090909,161649.797575758,147300.98969697,141783.714545455,139984.173333333,113911.923636364,87949.8612121212,63886.7878787878,48986.269090909,28286.4587878787,11625.8793939394,4576.24303030291,12534.2897777778,35541.8498181819,59077.6156694215,61841.1578181818,68639.8642828283,65461.5617520661,63130.0768191001,51236.3372047751,37325.173594123,30196.9078787878
634,"QAT","Qatar",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,299433.711757576,340282.676460606,399676.194787879,447041.684969697,474044.262060606,531085.363818181,531992.138606061,512642.322303029,479690.566424243,439803.855515152,399797.260545455,260728.576,200812.749151515,204341.507151515
178,"COG","Republic of Congo",45699.9942569697,51049.1966666668,50471.5148969697,33318.1366666667,27907.8901212121,21669.0026060606,24548.1384242424,30016.663030303,26064.8683030303,26529.0890909091,32141.1175151515,42907.5661818182,47310.7247878788,39392.2718181818,32542.5955757576,25785.0433939394,24790.4118181818,27328.0447878788,28158.7372121212,33723.1080606061,38725.921030303,46806.0996969697,44771.3443030303,45267.6361212121
642,"ROU","Romania",28011.834031221,0,0,0,0,6674.51272727287,38622.8981818184,90114.5155004594,152460.425814509,179758.682424242,129026.764650138,84718.1496051422,60882.7084848484,40390.2018181819,8695.3284848484,0,0,0,28865.5236363636,69383.6460606061,70943.3327272726,62844.6448484848,83814.8963636364,88139.723030303
643,"RUS","Russia",1722250.68286501,1219907.75680441,1291937.09256198,1284683.94214876,1554821.91746556,1805779.19393939,2038691.47878788,2417748.52121212,2507759.63636364,2585292.41212121,2287059.87272727,2331064.54545455,2468619.58787879,2507534.1030303,2371549.76969697,2262625.64242424,2158468.9030303,2128920.3939394,2248038.12121212,2492083.68484848,2403040.27878788,2202072.83636364,2431907.20606061,2277057.8
646,"RWA","Rwanda",3996.00682644628,4411.23466666667,5726.07303030303,7026.08036363636,8515.33284848484,9687.48503030303,9842.31236363636,9576.15496969697,10437.420969697,11131.3798787879,12365.3533333333,13012.1315757576,12403.7375757576,12071.4585454545,12153.31,12344.4808484848,13462.0006666667,13061.1246060606,13538.9681212121,16986.8673939394,19000.8007878788,20047.3264242424,20649.2378787879,20589.0580606061
652,"BLM","Saint Barthelemy",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
659,"KNA","Saint Kitts and Nevis",414.608273939394,463.420826060606,484.31948060606,528.613150909091,533.677978787879,563.201344848484,516.593650909091,475.381518181818,473.403978787879,446.81848969697,435.083792727273,413.72401030303,414.969793333333,368.61670969697,345.330016969697,358.147714545455,343.627886060606,328.718153939394,328.697556363636,345.862336363636,377.753192727273,333.373393939394,331.422969090909,297.468027878788
662,"LCA","Saint Lucia",1024.51064606061,1022.25536727273,1005.30120242424,771.012043636364,935.954406666665,1037.02759757576,1089.66420969697,1250.82194363636,1093.36734242424,991.171420606061,1025.8662830303,1146.76258909091,1097.83537939394,965.382732121213,894.189433939394,1045.79528606061,1095.23422181818,1197.96646181818,1189.80362909091,1244.63006545455,1317.34015151515,1304.62282424243,1258.68362424243,1215.35954545455
670,"VCT","Saint Vincent and the Grenadines",562.159718181819,638.046453333332,744.837255757577,776.885289696971,794.422145454545,825.408673939394,801.731195757577,730.295534545455,726.36872,533.173268484848,749.819798787878,563.196123030303,450.969944848485,498.617584848485,364.615748484849,473.95814060606,342.975609090909,371.173122424242,436.190913939394,389.088142424243,556.578164848485,502.748381212121,421.120521212121,438.716517575757
882,"WSM","Samoa",499.43608,621.058244848484,734.732150303029,834.581643636364,887.258574545455,869.916372121213,881.040728484848,874.964072727274,839.546613333332,760.71289090909,715.208551515152,712.221824242426,757.222272727274,783.067557575758,798.660218181819,801.613163636364,884.632472727274,875.856218181819,864.511981818181,853.286751515152,732.955860606061,732.944581818182,744.747230303031,751.413042424242
674,"SMR","San Marino",-9999,-9999,-9999,-9999,-9999,-9999,-9999,371.439729090909,348.179346666667,315.54347030303,240.016142280992,224.275327438017,203.394476859504,178.177001799816,161.989089884298,169.050258424242,184.064552198347,174.892534247934,154.093579878788,132.863651041322,87.0501088595041,54.7035607015608,74.25234,-9999
678,"STP","Sao Tome and Principe",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,320.670406060606,337.85496060606,377.40730060606,407.588109090909,429.211056969697,437.332087878788,470.059642424243,498.382618181818,516.330066060606,518.302732121212,474.646284848485,466.07219030303,418.478773333333
682,"SAU","Saudi Arabia",7470.91939393937,29571.6618181808,169340.788484848,405140.015757576,676065.366060606,983865.80909091,1091007.46363636,1250547.38909091,1171213.16848485,1168505.27575757,1133442.20060606,1234201.53454545,1155996.09151515,1200500.37333333,1156745.80848485,1348919.84484848,1579366.25272727,1574551.14666667,1526512.80242424,1426908.62181818,1251115.52181818,1121611.43393939,971269.518181818,939789.806060606
686,"SEN","Senegal",24514.1079272727,26938.0601212121,27242.8823030303,25996.4312727273,24605.9763636364,27375.2024242424,28906.5993939394,28988.6157575758,27799.1266666667,26855.8678787879,27084.9242424242,36089.4909090909,42013.3054545455,41825.9036363636,42145.4278787879,44373.1054545455,47408.9587878788,50208.0981818182,48291.0193939394,47724.8139393939,47938.4915151515,51437.24,56425.7406060606,56376.1933333334
688,"SRB","Serbia",-9999,-9999,-9999,-9999,-9999,116808.131515152,92242.8406060606,111415.747272727,120305.210909091,124781.956969697,77863.7763636365,48863.2242424243,39392.8321212122,14828.0424242423,8107.7957575758,24234.9454545455,46915.3757575758,81306.2357575758,105503.686060606,124830.928484848,130808.101818182,128408.244848485,124283.03030303,108383.273333333
690,"SYC","Seychelles",1630.93785939394,1981.81730424242,2319.74066787879,2187.43239272727,2071.7423030303,2347.45283333333,2114.56292424242,1941.49373515152,1510.67807151515,1369.77904727273,807.519598181818,322.438915757576,0,0,0,0,0,324.529841818181,746.019961212122,1108.29317090909,1304.59258181818,1356.18060242424,1200.8702,1013.96200909091
694,"SLE","Sierra Leone",4004.30650137741,4218.35216565657,4362.6686134068,5788.72181818182,8959.03836363635,12250.2640606061,14906.9243636364,19204.3755151515,20049.6616969697,19989.8851515152,19794.8216363636,18796.6520606061,18595.823030303,19792.1672727273,20105.6456969697,20994.861030303,19824.7198787879,21072.1472121212,20676.1946060606,21482.2315757576,18666.0201818182,16650.787030303,15212.0021212121,16600.3214545455
702,"SGP","Singapore",86248.2825212122,95749.7597575758,98535.9393212122,93259.2967878787,91527.3184969697,86042.2181333332,47589.6544969697,37617.9286787878,40381.8184848485,53687.2186181818,126631.755587879,102694.164218182,61820.3864484848,83270.7465575758,96223.6433212122,94437.2087878787,108002.001115152,79403.7640848485,64026.4870303031,59201.6156242424,92678.2226545455,86391.792121212,51163.8303850872,40322.7186666667
534,"SXM","Sint Maarten",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
703,"SVK","Slovakia",-9999,-9999,30242.3036969697,35182.3536363636,38361.0298787879,40317.2471515152,42887.9273939394,45592.7258181819,44589.1545454546,46644.5918787879,35831.6270909091,29894.6407878788,26241.6255151515,17046.87,12237.9592727274,6792.5615151516,8581.39309090904,13700.8936969697,21044.6925454545,30057.2077575758,27729.2581818182,23872.4151515151,34295.3556363637,33941.3097575757
705,"SVN","Slovenia",-9999,-9999,-9999,-9999,-9999,23776.3851515151,24094.5038181818,25272.3738787879,27019.3538787879,29472.7843636364,23738.9725454545,20405.7697575758,18824.104907989,16513.9247254362,13342.6025168044,9152.39234343434,7707.9896312213,8749.25645289254,5722.03794343434,9361.9970909091,9269.58818181816,8116.1752121212,9573.01436363636,10818.5884242424
90,"SLB","Solomon Islands",641.84563030303,487.315666703398,434.182513241505,399.410774104683,438.537779504132,542.252917024793,665.829454545454,830.807939393939,1000.15507878788,1161.73580606061,1275.7269030303,1354.51733333333,1428.20027272727,1461.08445454545,1530.48020606061,1440.72055151515,1276.12707878788,1148.55922424242,1048.07435757576,1002.49611515151,1012.37135757576,1033.13127272727,1118.17983636364,1191.58401818182
706,"SOM","Somalia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,48777.3072727273
710,"ZAF","South Africa",700039.28969697,773179.221818181,800166.706666668,792140.375757574,812420.266666668,848350.035757577,846180.073939394,847587.807272726,912545.082424242,906245.188484848,833375.74,809468.842424242,795822.966060606,721242.33090909,696721.194545455,757991.843636364,691870.282424243,635560.972121213,620179.198181818,626698.556363637,608337.975151515,548219.792396694,535417.564224059,450959.708484848
410,"KOR","South Korea",1071255.55272727,1048536.76242424,994319.125454545,971256.433939394,946791.86909091,924126.97878788,906961.116969697,926886.683030303,1003451.80969697,939973.56909091,889670.339393939,1001247.20909091,1100121.94363636,1164626.97515152,1214766.4969697,1206909.06060606,1166396.71090909,1093606.65030303,1048157.50545455,1007618.01757576,847959.321212121,672371.34969697,640687.064191001,572420.01939394
728,"SSD","South Sudan",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69853.9533333333,75245.1587878788,72311.3133333334
724,"ESP","Spain",590651.613333333,649103.332121212,668544.318787878,725181.750303029,728495.257575758,757071.901818181,800133.401818184,759178.971515152,738985.43090909,606048.756363636,432618.953333333,300729.304606061,183332.218927456,89828.415151516,35268.5413333324,125500.215379246,231036.004,165800.865880624,201781.424407713,217669.094842975,196404.191515151,107270.668484848,124562.690909091,160448.094545455
144,"LKA","Sri Lanka",35117.9513575758,38752.434230303,38342.0754545454,40668.0510909091,40964.9630909091,43221.3327878788,44918.3301212121,44537.1438787879,43683.4181818182,42802.7406060606,42084.3136969697,43757.3887272727,48351.3852121212,53295.5054545454,51293.0435151515,56915.9109090909,66633.5632121213,75625.3341818181,75512.0061818181,74741.0304242423,76384.9551515152,74337.649090909,69663.6732121213,57151.747030303
275,"PSE","State of Palestine",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
729,"SDN","Sudan",162418.051781818,166412.892242424,164057.755272727,166741.542909091,170084.904848485,177645.086060606,179615.217575757,177214.643636364,179032.685454545,174612.478181818,170272.741212121,162878.628484848,146266.154545455,144311.133333333,147126.195757576,149253.446666667,159848.690909091,163522.719393939,172447.385454545,179746.536363636,182248.024242424,179554.357575757,170298.419393939,168035.04969697
740,"SUR","Suriname",3970.87562424242,3234.40267272727,3497.2503939394,1310.83377575758,437.877151515154,0,0,45.2748363636329,394.745127272726,1630.73315151515,2952.07657726354,5190.8403030303,6819.56922424242,7910.51420606061,8534.44635151516,8950.57067878787,8381.93747878787,6894.58957575758,5969.00859393939,5909.35141818181,5678.96156363636,4601.15551515151,4977.57946666667,5521.68111515151
752,"SWE","Sweden",72589.1696969697,62891.8169696969,57654.4199999999,53649,50712.9206060606,50776.1593939395,44753.2012121213,50208.3927272727,47970.090909091,43981.0745454545,29029.8175757577,35103.5642424242,26800.3448484848,19853.4218181816,16625.82,14405.7296969697,11497.7733333332,13563.3733333332,15395.8,16385.4218181819,11647.7139393939,11115.6975757574,17919.710909091,22755.9278787878
756,"CHE","Switzerland",49206.9096969697,48023.2248484848,55232.38543618,56971.6060606061,58860.9575757576,59051.8278787879,61199.1563636364,62342.510909091,56156.9987878788,57945.0060606061,53964.4236363636,54430.2509090909,45480.3993939394,42343.926060606,42573.4648484848,33343.9812121212,30169.5030303031,30274.6678787879,26299.0345454546,23848.2357575757,22107.6818181818,19220.6903030303,18827.083030303,20292.8636363636
760,"SYR","Syria",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
158,"TWN","Taiwan",515077.503030303,549254.426060606,560351.513333332,572943.597575758,591901.467878787,603212.218787878,600409.285454545,591675.06909091,574669.726666667,499197.595151515,391424.806060606,366520.572727273,341283.173939394,300889.583636364,286773.537245179,287573.972727272,288718.106060606,316910.275757576,363176.712121212,367921.973939394,309584.875757576,281734.337575758,311329.89030303,294727.655438016
762,"TJK","Tajikistan",1164.47788686872,0,0,0,1467.43385344352,12371.2630964187,15942.2773939394,19316.9004242424,21118.2672121212,16434.7635151515,13274.8517575758,10077.1176969697,5312.15084848487,3824.88454545455,18.8448484848668,3462.18084848487,6615.23218181819,12863.6914545455,21585.3181212121,23960.5331515152,26661.5023636364,27096.1534545455,26211.0466666667,24760.2013939394
834,"TZA","Tanzania",82695.3969696968,80499.3703030303,82576.9218181819,92836.7060606061,106728.206060606,109663.545454545,125352.21030303,122178.403030303,122170.367272727,126716.396969697,127461.458181818,129278.630909091,130209.720606061,137066.758181818,152085.509090909,157273.492121212,171051.62,170330.078181818,163283.491515152,156548.585454545,151037.627878788,149239.625454545,148516.090909091,152045.926666667
764,"THA","Thailand",556507.525454545,527537.504848485,505285.843636364,490118.693939394,493535.131515151,523224.394545455,553057.030303031,590300.67939394,646734.734545455,638342.461212122,613126.575151515,598542.035757576,555529.430303031,548008.350909091,512690.50969697,491072.167878788,462166.330909091,468202.186060606,485438.609090909,500053.139393939,494450.601212121,469001.661212122,434217.708484849,428430.706060606
626,"TLS","Timor-Leste",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15830.9192848485,15419.3441575758,14527.5051151515,13653.5554060606,11700.6382181818,7470.08800606061,4017.93032727273,1370.55226666667,0,0,0,0,0,0
768,"TGO","Togo",10961.6758787879,11291.8115878788,12379.7407272727,13405.407030303,14905.9512727273,15628.5395151515,14776.56,13605.1778181818,13401.5916363636,12587.1001212121,17226.456,19610.0010909091,19720.6783030303,22565.6284848485,22757.8624242424,25803.5654545455,27929.2006060606,37240.1345454546,49889.4115151516,65257.2012121213,73386.469090909,84430.9581818181,89149.489090909,88873.6351515152
776,"TON","Tonga",360.175951515152,344.455012121212,298.623715151515,241.693703030303,205.664696969697,127.699484848485,55.6048787878787,0,0,0,0,10.0717878787881,4.13845454545481,39.4563030303032,103.723690909091,135.983866666667,170.476642424243,215.239921212121,292.634084848485,353.867163636364,446.146345454545,489.404472727273,499.882121212121,-9999
780,"TTO","Trinidad and Tobago",60357.2483757574,66248.4073333332,77184.0776363636,87290.5654545455,100062.866484848,112995.610606061,138982.012606061,158717.738787879,166116.642727273,162282.017757576,160445.295090909,155381.285090909,137851.819515152,115656.550242424,93062.6383636364,70762.5334545455,58113.6989090909,42847.5064848485,36287.9052121212,27853.5886666666,25362.7484418731,20521.5691250688,32120.4113090909,39603.316860606
788,"TUN","Tunisia",55712.9426424243,59891.5584242425,66417.8529696971,67802.201878788,69990.1296363636,70848.4701818181,68863.1271515152,68502.6299393939,67760.4144242424,69965.2682424242,69900.7229090908,76328.2018181819,72897.6625454545,74793.6063030303,70214.5593939394,68847.1096969697,68078.6424242424,62599.196969697,57987.6606060606,44700.6448484848,34779.8636363636,23594.9738842975,28502.596969697,32025.1557575757
792,"TUR","Turkiye",491356.495757576,529066.54,479425.312727273,457368.487272727,476512.129696969,470549.183030303,511563.000606061,585571.509090909,712157.993939394,768029.338181819,799137.017575758,832675.285454545,870048.567878787,881494.120606061,837184.746666668,819424.346666668,817898.087272726,855628.936969697,950570.064242423,957452.052121213,898108.004848484,858546.841212122,921220.951515152,911531.860606061
795,"TKM","Turkmenistan",46780.430114483,56713.5908481175,82546.9340121212,117436.420133333,169065.94569697,189769.266787879,204440.416909091,214501.470606061,206546.411939394,198274.655515152,142626.335757576,133259.906181818,141527.213818182,145778.535212121,171934.455636364,185238.086484848,199258.005272727,198028.303818182,198721.361090909,217020.377515152,187384.34230303,205382.809090909,-9999,-9999
796,"TCA","Turks and Caicos Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,422.028736969697,382.573934545455,345.871501818182
798,"TUV","Tuvalu",18.6970078787879,17.745243030303,18.0028212121212,28.0682884848485,32.5104266666667,35.8628,37.7998545454546,29.0771733333333,33.4554278787879,32.9359733333333,31.3794290909091,19.0587648484848,12.2889415160538,19.5183952648582,21.999976969697,25.9516327272727,29.8155212121212,26.8330490909091,29.3687557575758,32.9429642424243,38.3713842424243,35.7363539393939,32.1166352727273,33.1488666666666
800,"UGA","Uganda",36876.4206060606,37740.9896969697,38611.7648484849,40206.9224242424,44957.42,45604.333939394,50457.8666666667,48205.433939394,53677.5290909091,72077.0454545455,80113.2957575758,89475.6563636364,92866.029090909,96126.2860606061,96146.9272727274,94348.2515151516,93575.1612121213,84853.3454545455,77629.6836363636,79283.4054545455,78670.1836363636,80277.5872727271,82108.6745454545,85620.7533333332
804,"UKR","Ukraine",459349.4,274738.260532599,145678.949223139,0,0,93148.1684848484,222158.604242424,349948.717575758,460956.688359964,509388.780606061,386823.267970615,356028.637910009,374663.084429752,330118.237399449,300146.886780533,266360.02594674,251177.581810835,317257.228723599,303016.696896235,323437.081505969,286458.289013774,241398.35493113,242636.36892562,162573.332157943
784,"ARE","United Arab Emirates",252486.932727273,329692.48969697,357121.230909091,338840.907272727,403509.606060606,458709.513939394,504571.772727274,518540.121818181,518500.890303029,537679.28909091,511662.331515152,475295.431515152,452338.884242424,470240.813515152,466992.167636364,445569.875393939,495502.107575757,476392.575939394,370311.69230303,312056.422545455,278171.154,188654.986242424,152165.622242424,202236.051939394
826,"GBR","United Kingdom",487146.772121213,474636.063030303,514895.733939394,489284.410909091,496270.118181819,488083.446666667,472398.43878788,505031.503636364,498239.511515152,472861.414545455,301921,264084.795757574,139203.412121213,113365.452727271,87254.9127272712,12513.9866666676,0,0,0,0,0,0,0,0
840,"USA","United States of America",9757508.72727273,10217515.3939394,9760091.51515152,9457645.6969697,9185228.72727273,9128519.09090909,8873264.78787879,8578202.42424242,8575915.15151515,7892445.6969697,6412319.70909091,6165277.21212121,5339332.96969697,4270523.81818182,4161016.18181818,4434947.93939394,4469407.81818182,4377890,4877159.45454546,5786797.3939394,5510282.00000001,4335657.75757576,4638125.51515152,4518290.84848485
858,"URY","Uruguay",46951.8015757576,38278.3912727273,31884.9056969697,29477.9845112948,30162.1897685951,32583.6317406795,32996.051385124,39389.5038787879,40588.670060606,48254.0539393939,54704.9561212121,51072.3313939394,51481.3113939394,51406.1361212121,46068.1193939394,43249.5327272727,40189.32,39794.0133333334,34941.7975757576,32408.3309090909,31527.3648484848,24873.5921212121,24554.7151515152,29755.1109090909
860,"UZB","Uzbekistan",304283.491818182,331405.635151515,370348.258727273,424099.591757576,407466.955575758,378577.120484849,355444.646060606,342378.033575757,289753.114363636,292929.218787879,191594.841454545,135116.358787879,108375.383636364,125221.177454545,92004.559878788,74725.2446060606,56775.1563636362,64437.1315151513,87939.7515151516,165513.354545455,184740.456363636,196200.507878788,213805.16969697,249920.754545455
548,"VUT","Vanuatu",861.198715151516,756.394927272728,628.075175757576,525.750666666667,506.209736565657,396.192660606061,356.2146,345.337739393939,398.738515151515,534.365039559228,346.644181818182,597.292593939394,725.932448484848,790.825690909091,772.700266666666,888.077175757574,942.399933333332,758.968684848484,679.550636363636,661.133654545455,378.302993939394,293.110187878788,296.582078787879,337.193721212121
862,"VEN","Venezuela",525365.024242425,505065.375757576,549612.465454545,571177.973333332,567183.566666668,447842.478787879,405994.286060606,317116.431515152,230516.647878788,268865.669090909,283484.796969697,273375.229090909,252450.382424243,350092.015757576,377129.176969697,351302.564242424,295317.485454545,236894.6744573,181383.640077135,147862.810247934,133777.508859504,149470.045550046,161029.831269054,176049.2
704,"VNM","Viet Nam",343729.424848485,376236.780606061,401134.933333334,430605.447272727,458364.880606061,506659.316363636,529695.103636364,541562.56,547775.971515152,568062.116969697,600475.280606061,633350.031515152,646407.012121213,608737.070303029,589993.961818181,616205.735757577,691700.387878787,714718.512121213,707110.409696971,795598.457575758,953742.255151516,1025178.17454545,1038416.12727273,976847.990303029
876,"WLF","Wallis and Futuna Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
732,"ESH","Western Sahara",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
887,"YEM","Yemen",54195.1515151515,63486.8793939394,70800.3921212122,72524.8187878787,75200.7575757577,77684.7096969697,78532.8006060606,80234.6721212122,77334.2866666668,74157.0381818181,77639.6666666668,72847.7812121213,73228.5606060606,73408.3866666668,100514.038181818,110025.527272727,71905.0448484848,43782.9993939394,29484.898949495,33677.0132966024,34765.987107438,34092.3396437098,30371.9945785124,31672.7187364555
894,"ZMB","Zambia",18496.2406060606,16762.0727272727,16678.4606060606,17931.163030303,19445.5612121212,19416.2218181818,20240.9745454545,18798.8981524334,19347.1272727273,23252.8563636364,26810.6739393939,32560.5442424242,37429.4369696969,49191.6,58737.8393939394,63775.7545454545,67327.5327272726,73203.9224242423,76929.4315151516,78133.4296969697,75312.2617575758,68435.9722424242,62203.4636363636,64642.9356363636
716,"ZWE","Zimbabwe",49414.18,47426.876969697,43580.3545454545,34566.143030303,24808.8849035813,24030.210369146,22407.4902956841,22255.3065858586,21237.1747033976,18979.2940495868,20148.6114637282,30183.5623544536,46982.0981818182,45091.703030303,51035.8878787879,50062.4175757576,53755.8315151515,40450.3212121212,32846.0018181818,27454.5806060606,18418.9490909091,10065.7824242424,16400.3103030303,14175.9187878788
