"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019","FOG.raw.2020","FOG.raw.2021","FOG.raw.2022"
674,"SMR","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000287,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000288,0.000337,0.000472,0.000677,0.000935,0.00123,0.00154,0.00185,0.00215,0.00242,0.00264,0.00282,0.00298,0.00313,0.00328,0.00342,0.00356,0.0037,0.00386,0.00403,0.00422,0.00442,0.00464,0.00487,0.00511,0.00537,0.00564,0.00592,0.00622,0.00653,0.00685,0.0284,0.0865,0.172,0.276,0.389,0.503,0.608,0.695,0.756,0.781,0.769,0.729,0.667,0.591,0.508,0.425,0.349,0.288,0.247,0.234,0.241,0.253,0.271,0.292,0.317,0.345,0.375,0.406,0.439,0.471,0.506,0.544,0.586,0.632,0.682,0.736,0.793,0.854,0.918,0.986,1.06,1.15,1.26,1.37,1.5,1.63,1.78,1.92,2.08,2.24,2.42,2.65,2.91,3.19,3.49,3.79,4.1,4.4,4.69,4.96,5.21,5.45,5.68,5.91,6.15,6.39,6.65,6.92,7.2,7.31,7.97,7.98,7.73,8.68,10.4,9.83,9.67,9.43,9.9,9.28,7.95,6.41,6.19,4.32,4.54,5.26,5.32,6.02,6.19,6.67,7.23,7.62,8.03,8.44,8.81,9.11,9.38,9.5,9.74,9.95,9.95,10.3
678,"STP","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326,0.00652,0.00978,0.013,0.0163,0.0196,0.0228,0.0261,0.0294,0.0326,0.0359,0.0391,0.0424,0.0457,0.0489,0.0522,0.0554,0.0587,0.062,0.0652,0.0685,0.0718,0.075,0.0783,0.0815,0.0848,0.0881,0.0913,0.0946,0.0978,0.101,0.104,0.108,0.111,0.114,0.117,0.121,0.124,0.127,0.13,0.134,0.137,0.14,0.144,0.147,0.15,0.153,0.157,0.16,0.163,0.166,0.17,0.173,0.176,0.179,0.183,0.186,0.189,0.192,0.196,0.199,0.202,0.205,0.209,0.212,0.215,0.219,0.222,0.225,0.228,0.232,0.235,0.238,0.241,0.245,0.248,0.251,0.254,0.258,0.261,0.264,0.267,0.271,0.274,0.277,0.28,0.284,0.287,0.29,0.294,0.297,0.3,0.303,0.307,0.31,0.313,0.316,0.32,0.323,0.326,0.329,0.333,0.336,0.339,0.342,0.346,0.349,0.352,0.355,0.359,0.362,0.365,0.369,0.372,0.375,0.378,0.382,0.385,0.388,0.391,0.395,0.398,0.401,0.404,0.408,0.411,0.414,0.417,0.421,0.424,0.427,0.431,0.434,0.437,0.44,0.444,0.447,0.45,0.453,0.457,0.46,0.463,0.466,0.47,0.473,0.476,0.479,0.483,0.486,0.489,0.492,0.496,0.499,0.502,0.506,0.509,0.512,0.515,0.519,0.522,0.525,0.528,0.532,1.47,2.62,3.95,5.4,7.1,9.07,9.5,10.8,12,13.3
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.471,0.707,0.942,1.18,1.41,1.65,1.88,2.12,2.36,2.59,2.83,3.06,3.3,3.53,3.77,4,4.24,4.48,4.71,4.95,5.18,5.42,5.65,5.89,6.12,6.36,6.6,6.83,7.07,7.3,7.54,7.77,8.01,8.24,8.48,8.71,8.95,9.19,9.42,9.66,9.89,10.1,10.4,10.6,10.8,11.1,11.3,11.5,11.8,12,12.2,12.5,12.7,13,13.2,13.4,13.7,13.9,14.1,14.4,14.6,14.8,15.1,15.3,15.5,15.8,16,16.3,16.5,16.7,17,17.3,17.7,18.1,18.5,19,19.4,19.8,20.1,20.4,20.6,20.7,20.8,20.9,21,21.1,21.2,21.3,21.5,21.7,24.3,31.4,42,55.4,70.8,87.6,105,122,138,152,165,178,191,204,218,231,244,257,270,283,296,307,317,326,337,348,361,377,395,416,458,530,628,747,880,1020,1170,1310,1450,1580,1700,1840,2000,2150,2300,2440,2560,2650,2710,2370,2420,2260,1970,1890,1930,2340,2730,3240,4330,7000,9320,11600,14100,16600,19700,20800,21300,22100,22900,22900,23100,23700,24300,26500,29300,33000,36700,41200,45200,49300,53800,57200
686,"SEN","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883,0.00328,0.00681,0.0111,0.0158,0.0204,0.0247,0.0282,0.0306,0.0315,0.0308,0.0289,0.026,0.0226,0.0188,0.015,0.0116,0.0087,0.00676,0.00605,0.00617,0.00652,0.00706,0.00777,0.00862,0.00957,0.0106,0.0117,0.0128,0.0139,0.0151,0.0164,0.0179,0.0195,0.0212,0.0231,0.0251,0.0273,0.0296,0.0321,0.0349,0.0382,0.042,0.0463,0.051,0.0562,0.0617,0.0676,0.0738,0.0802,0.0878,0.097,0.108,0.119,0.131,0.144,0.157,0.169,0.181,0.193,0.203,0.213,0.223,0.232,0.242,0.253,0.263,0.275,0.287,0.286,1.74,2.7,4.27,10.4,17.9,27.9,38.4,51.9,76.1,142,196,247,306,366,438,461,470,489,506,502,505,516,530,579,642,732,821,929,1020,1120,1230,1310
688,"SRB","Serbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,1.05,1.47,2.11,2.92,3.83,4.81,5.79,6.72,7.55,8.24,8.79,9.3,9.78,10.2,10.7,11.1,11.6,12,12.6,13.2,13.8,14.5,15.2,15.9,16.7,17.6,18.5,19.4,20.4,21.4,25.4,34.8,48.5,65.4,84.6,105,126,145,163,178,191,204,216,228,239,251,262,274,285,297,309,322,335,348,362,377,393,410,428,447,469,492,517,544,572,602,633,664,697,730,766,808,853,900,948,996,1040,1080,1120,1150,1170,1200,1220,1250,1270,1290,1310,1330,1340,1350,1360,1360,1360,1360,1350,1340,1340,1340,1340,929,949,967,374,99.7,269,582,1250,1200,1150,1230,1070,1440,1040,1440,1130,1140,1500,700,376,409,423,380,277,339,323,358,386,423,452,490,526,544
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,"SGP","Singapore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0363,0.0425,0.0595,0.0854,0.118,0.155,0.194,0.234,0.272,0.305,0.333,0.355,0.376,0.395,0.413,0.431,0.449,0.467,0.487,0.508,0.532,0.557,0.585,0.614,0.644,0.677,0.711,0.746,0.784,0.823,0.864,1.03,1.41,1.97,2.66,3.45,4.28,5.12,5.92,6.65,7.26,7.78,8.28,8.77,9.24,9.7,10.2,10.6,11.1,11.5,12,12.5,13.1,13.6,14.2,14.8,15.5,16.2,17,17.8,18.6,19.5,20.5,21.6,22.7,23.9,25.1,26.4,27.8,29.1,30.5,33,35.7,38.6,41.6,44.5,47.5,50.3,53.1,55.6,57.8,60,62.3,64.7,67.1,69.5,72,74.3,76.6,78.7,80.6,82.3,84,85.5,86.9,88.3,89.6,90.8,92.1,93.3,108,128,145,161,147,236,326,414,505,599,685,577,730,1150,1150,1450,1630,696,720,945,1430,1490,1560,1860,2130,2130,2190,2560,2660,2860,3100,3370,3210
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.303,0.425,0.61,0.842,1.11,1.39,1.67,1.94,2.18,2.38,2.54,2.69,2.82,2.95,3.08,3.2,3.34,3.48,3.63,3.8,3.98,4.18,4.38,4.6,4.83,5.08,5.33,5.6,5.88,6.17,7.33,10,14,18.9,24.4,30.3,36.3,42,47.1,51.5,55.2,58.8,62.3,65.7,69.1,72.4,75.7,79,82.4,85.8,89.3,92.9,96.6,100,105,109,113,118,124,129,135,142,149,157,165,174,183,192,201,211,221,233,246,260,274,287,300,312,322,331,338,345,353,360,366,372,378,383,387,390,392,393,392,391,390,388,387,386,386,315,310,288,180,171,156,80.3,92.8,96.4,106,133,168,210,255,293,334,401,435,516,557,642,646,675,679,679,758,686,755,720,735,702,730,731
705,"SVN","Slovenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.201,0.282,0.404,0.558,0.733,0.92,1.11,1.29,1.45,1.58,1.68,1.78,1.87,1.96,2.04,2.12,2.21,2.31,2.41,2.52,2.64,2.77,2.91,3.05,3.21,3.37,3.54,3.71,3.9,4.09,4.86,6.66,9.27,12.5,16.2,20.1,24,27.8,31.3,34.1,36.6,39,41.3,43.6,45.8,48,50.2,52.4,54.6,56.9,59.2,61.6,64.1,66.8,69.5,72.5,75.6,78.9,82.4,86.2,90.3,94.8,99.6,105,110,116,122,128,134,141,148,156,164,174,183,192,201,208,215,221,226,231,236,241,246,251,255,259,263,265,267,268,268,268,268,243,278,225,228,217,139,138,170,171,173,170,176,171,174,189,205,228,252,276,301,316,307,251,257,275,297,318,336,350,360,380,372,351,324,318,306,307
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.00409,0.00849,0.0138,0.0197,0.0255,0.0308,0.0352,0.0382,0.0393,0.0384,0.036,0.0325,0.0281,0.0234,0.0187,0.0144,0.0109,0.00844,0.00755,0.0077,0.00813,0.00881,0.00969,0.0108,0.0119,0.0132,0.0146,0.016,0.0174,0.0188,0.0205,0.0223,0.0243,0.0265,0.0288,0.0313,0.034,0.0369,0.04,0.0435,0.0476,0.0524,0.0578,0.0637,0.0701,0.077,0.0843,0.092,0.1,0.11,0.121,0.134,0.149,0.164,0.18,0.196,0.211,0.226,0.24,0.253,0.266,0.278,0.29,0.302,0.315,0.329,0.343,0.358,0.357,2.17,3.36,5.33,13,22.4,34.8,47.8,64.8,95,177,244,308,382,457,546,575,587,610,631,627,631,643,661,722,801,914,1020,1160,1280,1400,1530,1630
