"code","iso","country","CHP.raw.2000","CHP.raw.2001","CHP.raw.2002","CHP.raw.2003","CHP.raw.2004","CHP.raw.2005","CHP.raw.2006","CHP.raw.2007","CHP.raw.2008","CHP.raw.2009","CHP.raw.2010","CHP.raw.2011","CHP.raw.2012","CHP.raw.2013","CHP.raw.2014","CHP.raw.2015","CHP.raw.2016","CHP.raw.2017","CHP.raw.2018","CHP.raw.2019","CHP.raw.2020","CHP.raw.2021","CHP.raw.2022"
440,"LTU","Lithuania",4.82921164405796e-05,4.63867595477493e-05,4.87937063089391e-05,4.86060459479394e-05,4.97471924668537e-05,4.96609810361267e-05,5.04601198381973e-05,5.1991555085981e-05,5.06530016124539e-05,4.96377393519145e-05,5.00438771800566e-05,5.0856721095467e-05,5.08740121823177e-05,4.97009658554365e-05,4.87660650934893e-05,4.92269984268015e-05,4.88105734858873e-05,4.87907840572931e-05,4.67599462153535e-05,4.50944245038808e-05,4.43667628542856e-05,4.35583766150071e-05,3.95340628309213e-05
442,"LUX","Luxembourg",5.45496218198487e-05,5.27716437347829e-05,5.06527707737995e-05,4.82696012222394e-05,4.64969056636724e-05,4.51459504082484e-05,4.44315616424444e-05,4.45839835164263e-05,4.37941266755346e-05,4.29906204109019e-05,4.4185555662951e-05,4.10921641294345e-05,3.87986725580379e-05,3.84643698468787e-05,3.79278795079801e-05,3.58143552362694e-05,3.55661547660366e-05,3.48796651552145e-05,3.30619294349864e-05,3.20967224246412e-05,3.14076828268184e-05,3.03094690530947e-05,2.96569930574977e-05
446,"MAC","Macao",6.32096615851964e-06,6.3535873857379e-06,6.33805166068073e-06,6.39954338393153e-06,6.41390956177226e-06,6.34441149443636e-06,6.2965390953308e-06,6.2678283818136e-06,6.16212824031544e-06,6.15077501606752e-06,6.1008761934839e-06,6.09453890785162e-06,6.14311747768401e-06,6.16811656729146e-06,6.19034141222543e-06,6.2577307355353e-06,6.23914930555556e-06,6.26361357262425e-06,6.15983938334017e-06,6.22313166669931e-06,6.15127099158193e-06,6.17529387262291e-06,6.17117013441355e-06
450,"MDG","Madagascar",4.8592689723158e-05,4.54228136829793e-05,4.18895401295404e-05,4.34431580129212e-05,4.13133163557885e-05,4.4699465538069e-05,4.27900364743718e-05,4.35132661258307e-05,4.17284163544388e-05,4.15776945045274e-05,4.07711490096683e-05,3.91531149905062e-05,3.93185824061753e-05,3.67982581705593e-05,3.77023829227449e-05,3.66988543519047e-05,3.68991521076768e-05,3.54610715006017e-05,3.41198517902176e-05,3.49760401413076e-05,3.48270623776779e-05,3.37533445985121e-05,3.25209138518628e-05
454,"MWI","Malawi",1.31797042883997e-05,1.28708881208486e-05,1.28983008016124e-05,1.30708518762257e-05,1.28108628382007e-05,1.2935446321504e-05,1.2882759947606e-05,1.31155188969804e-05,1.34634822483267e-05,1.3497511562402e-05,1.39281235447659e-05,1.39970080735007e-05,1.42478931890642e-05,1.43527756239947e-05,1.4504217328765e-05,1.47588910806826e-05,1.49377005960832e-05,1.49878360847477e-05,1.56250995283452e-05,1.64305116297016e-05,1.64627649156908e-05,1.65411899259427e-05,1.67603375139921e-05
458,"MYS","Malaysia",6.66807582430274e-05,6.49888030239078e-05,6.54449041925952e-05,6.91204814859982e-05,7.22370882816561e-05,7.3678220440298e-05,7.28043280324615e-05,7.08680494499532e-05,7.19338746230882e-05,6.83979886880358e-05,6.37236973909951e-05,6.23626543916861e-05,6.16988172572738e-05,6.37136982493367e-05,6.33853135379039e-05,6.34075956441621e-05,6.31216651381073e-05,6.22345532118878e-05,6.2655730741596e-05,6.24923408777339e-05,5.87349521429116e-05,5.98679794890515e-05,6.09931793419578e-05
462,"MDV","Maldives",9.13251707037348e-06,9.22303740724757e-06,9.68236372842852e-06,1.00596852226925e-05,1.05581941847188e-05,1.07811268394687e-05,1.12595061720542e-05,1.13802033673099e-05,1.15767195138965e-05,1.15174035990454e-05,1.17264744520501e-05,1.19111206067728e-05,1.20762039433451e-05,1.22527000858438e-05,1.24538678978159e-05,1.22365019674826e-05,1.21958736560323e-05,1.21284729130772e-05,1.21080206959355e-05,1.22495579852054e-05,1.22658124011057e-05,1.24458967853533e-05,1.27341839335455e-05
466,"MLI","Mali",4.79575724072593e-05,4.63577485293285e-05,4.60985253491691e-05,4.63451914635722e-05,4.86198434048947e-05,4.88598693635797e-05,4.72711169585059e-05,4.772418150188e-05,4.84498887611171e-05,4.70975314706969e-05,4.81673824266714e-05,4.76940577692872e-05,4.78362078554683e-05,4.76945675181882e-05,4.74594819657957e-05,4.77007914853204e-05,5.02136191099665e-05,4.99188171933041e-05,5.00644667798184e-05,4.95929874348873e-05,4.99433661074894e-05,4.97603673100317e-05,5.00141854393215e-05
470,"MLT","Malta",1.55093607323495e-05,1.55714096705578e-05,1.56577913927605e-05,1.58812992056842e-05,1.55756252679008e-05,1.69128899498309e-05,1.80850118921906e-05,1.87596502788132e-05,1.9370803094443e-05,1.96859461254809e-05,2.01926138940624e-05,2.00832156207059e-05,1.33562524403135e-05,1.30291783166302e-05,1.30017166868404e-05,1.33467249967981e-05,1.29129735855023e-05,1.24359240083846e-05,1.24631161917339e-05,1.22802353678714e-05,1.22251286549254e-05,1.22074455775491e-05,1.21509236421438e-05
584,"MHL","Marshall Islands",4.26010622602538e-06,4.2820649477147e-06,4.34894304169113e-06,4.47763932982218e-06,4.64774501699274e-06,4.82176049469054e-06,5.12839433293979e-06,5.5886598319701e-06,6.18775085476438e-06,6.88522754837386e-06,7.63816085068144e-06,7.15485831870269e-06,7.54745895829742e-06,7.96463623617386e-06,8.4095281540689e-06,8.90507994333131e-06,9.41463717436736e-06,9.9603704410113e-06,1.0546000130466e-05,1.11786800214631e-05,1.18628060719139e-05,1.2627824019025e-05,1.31347879429382e-05
478,"MRT","Mauritania",8.7569475803923e-05,8.65370445535431e-05,8.57638100111883e-05,8.60117794519246e-05,8.34867600519247e-05,8.33233743642858e-05,8.66537345974609e-05,8.21307572392396e-05,7.45360210012198e-05,7.67467561704392e-05,7.77900376696795e-05,7.6612066854527e-05,7.64552696794627e-05,7.61429660330236e-05,7.67594701671067e-05,7.62755244259063e-05,7.47799175199722e-05,7.35574270765851e-05,7.2587428044785e-05,7.27671048888773e-05,7.11331782037272e-05,7.10729897936586e-05,6.94658666056887e-05
480,"MUS","Mauritius",1.85361028517794e-05,1.82230518261922e-05,1.79309508965891e-05,1.78840749318015e-05,1.80179737478122e-05,1.77487718338389e-05,1.77472212227592e-05,1.77472310286134e-05,1.80046796091377e-05,1.78767689383524e-05,1.79942418426104e-05,1.80452952881019e-05,1.81545718467181e-05,1.81106609040874e-05,1.80779062612987e-05,1.81331703195635e-05,1.8199845380444e-05,1.81043840279804e-05,1.82525440964872e-05,1.83256515677516e-05,1.83252317904857e-05,1.83995691500031e-05,1.85343158104842e-05
484,"MEX","Mexico",5.53776375822156e-05,5.4127858936924e-05,5.37074590970383e-05,5.43789498753097e-05,5.34894079860629e-05,5.33940795468601e-05,5.41694628494316e-05,5.41998048382291e-05,5.46111857256316e-05,5.34896946970317e-05,5.27847975091192e-05,5.30002146902911e-05,5.14012636711271e-05,5.11549570099709e-05,5.03553983812188e-05,4.97711621009546e-05,4.92103220444443e-05,4.85186909872087e-05,4.83816885597974e-05,4.80472083568629e-05,4.80958862445622e-05,4.82221960091311e-05,4.9018021965956e-05
583,"FSM","Micronesia",1.50390747388304e-05,1.50069675206346e-05,1.50010715051075e-05,1.50261616206789e-05,1.51653834419139e-05,1.52334595276726e-05,1.53217105919257e-05,1.56118759814483e-05,1.5730791875184e-05,1.65016501650165e-05,1.65445960516043e-05,1.75183293631299e-05,1.74624879887649e-05,1.78622397775507e-05,1.81611388318168e-05,1.82711808664194e-05,1.85581078007733e-05,1.82015756587884e-05,1.82999936896573e-05,1.85851911042477e-05,1.87322712432876e-05,1.90929099893044e-05,1.91829298202586e-05
498,"MDA","Moldova",2.98153499816048e-05,2.8202944688988e-05,2.96765972209103e-05,3.04836252987223e-05,2.92815354021705e-05,2.78990718193414e-05,2.74907695922931e-05,2.7102260412017e-05,2.44001655028369e-05,2.38725707303436e-05,2.63768911881619e-05,2.66368464490672e-05,2.60460003831734e-05,2.57382434628009e-05,2.60338755307814e-05,2.59169852516486e-05,2.62558388918894e-05,2.73665436382041e-05,2.73714235689012e-05,2.61614639009333e-05,2.6222615203045e-05,2.5466513255779e-05,2.5072546448821e-05
492,"MCO","Monaco",5.20560603727091e-05,5.14733078535322e-05,5.06391650713271e-05,4.9820522341874e-05,4.93237374364065e-05,4.85361376435083e-05,4.77960701009028e-05,4.80784338371618e-05,4.8019584457975e-05,4.69121323415944e-05,4.67177045029839e-05,4.4778317867138e-05,4.40922190201729e-05,4.37544107268878e-05,4.29243976737746e-05,4.21653971708379e-05,4.20814113457959e-05,4.18421336788684e-05,4.15890248183856e-05,3.61829670032943e-05,2.97925356156221e-05,2.97116066074252e-05,2.96141928761414e-05
496,"MNG","Mongolia",0.000188088106834045,0.000160559669756665,0.000130280520015698,0.000129944755596566,0.00012332793133353,0.000158639916694507,0.000175109501550029,0.000199950645579613,0.000202362515931777,0.000234745921289618,0.000265677959830085,0.000310867082273725,0.000299747631832554,0.000298050755091202,0.000319688799489325,0.000305928090371225,0.000369691258287108,0.000410202743513467,0.000414034047505192,0.000426923398186504,0.000388545791487508,0.000343511017145083,0.000344283105468922
499,"MNE","Montenegro",5.48805686420365e-05,5.35077191058778e-05,5.18178896344543e-05,5.01415232243449e-05,4.89114751211782e-05,4.50948375364869e-05,4.5364009593106e-05,4.72498477775523e-05,4.60314861848812e-05,4.51241642325496e-05,4.63330685729415e-05,4.51555366332354e-05,4.5762091907683e-05,4.66833116819353e-05,4.51906530933887e-05,4.95050300646619e-05,5.01363483704883e-05,5.17374629040784e-05,5.15888895853121e-05,5.14446295022089e-05,5.13434603882789e-05,5.08711893038076e-05,5.07985763414963e-05
504,"MAR","Morocco",2.57753485756931e-05,2.58208605384213e-05,2.57663202251246e-05,2.60609205202609e-05,2.68037375397998e-05,2.68139664750498e-05,2.71462200494003e-05,2.72471424359259e-05,2.7216697257265e-05,2.72759527803948e-05,2.76914750762093e-05,2.82946911227215e-05,2.84239384850802e-05,2.88135613777817e-05,2.91398746979548e-05,2.94113762857457e-05,2.93386576635536e-05,2.95540588066662e-05,2.97821911459438e-05,3.02993509768841e-05,3.02544876672351e-05,3.04774571465376e-05,3.0701075613519e-05
508,"MOZ","Mozambique",2.66201348959859e-05,2.73864100620415e-05,2.95801870730196e-05,2.92910411005426e-05,2.89422212220513e-05,3.11709686066785e-05,2.94174638075978e-05,2.94635754316637e-05,2.92507803984615e-05,2.62962490852025e-05,2.72604468728345e-05,3.16071840646258e-05,3.40988755497627e-05,3.51659060521435e-05,3.50247846436597e-05,3.32299603408619e-05,3.16646587710581e-05,3.3742347286389e-05,3.7044743048486e-05,3.25897510020853e-05,3.00209386424936e-05,3.09878657254004e-05,3.09376679392159e-05
104,"MMR","Myanmar",4.94089243321429e-05,4.97665687141792e-05,4.99136944890333e-05,5.11462154581636e-05,5.2811197055349e-05,5.48984607917393e-05,5.73944492164556e-05,5.84159811097166e-05,5.848614943322e-05,5.87565210557666e-05,5.93225630554303e-05,5.76368621431892e-05,5.69514808231321e-05,5.70601196872537e-05,5.81526990410248e-05,5.94360001405487e-05,6.01244703723086e-05,6.21553474033533e-05,5.06968307873081e-05,5.01506291113618e-05,4.97911038571671e-05,4.851473892639e-05,4.87270914839699e-05
516,"NAM","Namibia",0.000111591130099316,0.000102887197923726,9.16058828980289e-05,9.55401542738557e-05,9.95150061410556e-05,0.000108005390080316,0.000116784911389448,0.000108377264239679,9.12412339739187e-05,0.000117509438232349,0.000108132775615916,0.000151476781376328,0.000162862692447877,9.34448017926886e-05,8.51537738948846e-05,8.27965430471931e-05,8.69433473705233e-05,8.54290951197995e-05,7.77326992783745e-05,7.15265482023539e-05,9.72239743071587e-05,9.9203565320805e-05,9.89477259942688e-05
520,"NRU","Nauru",1.0022164402043e-05,1.03251954067355e-05,1.05303835378224e-05,1.06341840680588e-05,1.07402031930334e-05,1.06609808102345e-05,1.05886924421993e-05,1.12983344696601e-05,1.20082007224446e-05,1.22153816085215e-05,1.24987794160726e-05,1.26422250316056e-05,1.27345844504021e-05,1.30914531512998e-05,1.3436928702011e-05,1.3321412606169e-05,1.32027629623153e-05,1.30114706385893e-05,1.27474002012747e-05,1.31058358061325e-05,1.32358911896062e-05,1.326832387499e-05,1.31038838017051e-05
524,"NPL","Nepal",3.43655204706936e-05,3.40598486035723e-05,3.40278676393321e-05,3.4069350713712e-05,3.41870941604482e-05,3.4239917580714e-05,3.43904746530324e-05,3.43270136564989e-05,3.51170304800944e-05,3.56681135316054e-05,3.57122252924509e-05,3.62350745325776e-05,3.64425433177804e-05,3.68861447058065e-05,3.71420895396733e-05,3.65805183387012e-05,3.66100710859904e-05,3.6901120538007e-05,3.68334306671355e-05,3.67640734260398e-05,3.611753285767e-05,3.56251170926016e-05,3.50273245867594e-05
528,"NLD","Netherlands",7.59787141550793e-05,7.41609529495494e-05,7.05929167191211e-05,6.77953482776468e-05,6.87885519143823e-05,6.37260056270063e-05,6.24002017361816e-05,6.16541779312716e-05,6.26307607150438e-05,6.10995942744962e-05,6.19907057274718e-05,5.93659382328264e-05,5.83707680148723e-05,5.88535214995663e-05,5.69225938108064e-05,5.46637667715491e-05,5.41974739866805e-05,5.13096031963957e-05,4.79931549109939e-05,4.6872637990913e-05,4.42622480864605e-05,4.34037580696199e-05,4.16876375819137e-05
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",0.000339580579101537,0.000342739337714212,0.000344434595415981,0.000337703615415177,0.000335168195718654,0.000331406178185249,0.00033217033886154,0.000326720015152233,0.000314568759096671,0.000316087946822851,0.00031259337577861,0.00031021897810219,0.000313060048546993,0.000306161500191351,0.000303332226281413,0.000290710287673016,0.000284253622112386,0.000276300481967758,0.000269354772884953,0.000263094473007712,0.000253428156064595,0.000252377039558634,0.00024979996487188
558,"NIC","Nicaragua",5.36771586318141e-05,5.33434602458344e-05,5.34321504862326e-05,5.50435069138778e-05,5.30984327978994e-05,5.4632005775593e-05,5.47939161031001e-05,5.42135618434965e-05,5.37998897278077e-05,5.3546929551476e-05,5.39641998765654e-05,5.73827444197805e-05,5.85347378796197e-05,6.03002363475117e-05,6.18489352641368e-05,6.3029899669736e-05,6.26053040778747e-05,6.11060943762024e-05,6.23836677731906e-05,6.34761140733298e-05,6.424019319424e-05,6.39365655846108e-05,6.34679217867961e-05
562,"NER","Niger",3.93197257255543e-05,3.95630444593868e-05,3.95776764885401e-05,3.98425212719531e-05,4.00990956382134e-05,4.01292768985785e-05,4.00969901639855e-05,4.04084529382147e-05,4.06336388944156e-05,4.09030725003842e-05,3.88045250881767e-05,3.87083066984696e-05,3.92104289492825e-05,3.99931400506691e-05,4.02642698895427e-05,4.02918821446052e-05,4.06275901582387e-05,4.08962733420425e-05,4.12365508384662e-05,4.13762632397111e-05,4.19172816692152e-05,4.19756729591368e-05,4.19719538062781e-05
566,"NGA","Nigeria",8.30267421647826e-05,8.08544072286757e-05,6.76014465042667e-05,7.27915751616846e-05,6.9758846737971e-05,6.64812584563413e-05,6.10407704955438e-05,5.67790902543965e-05,5.41400730081181e-05,5.07038000352474e-05,5.19406760686622e-05,5.3304728476924e-05,5.3093932185537e-05,4.96205138140677e-05,4.93368744981855e-05,4.79902297761875e-05,4.52119507896167e-05,4.51689140897435e-05,4.47104505103123e-05,4.51047584329814e-05,4.05131528422773e-05,3.83315336803231e-05,3.69266735831958e-05
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",3.73602856910662e-05,3.80222929722299e-05,3.71429365535611e-05,3.76760171168537e-05,3.84985884546825e-05,4.03303068729731e-05,4.05186369018906e-05,3.71974535263802e-05,3.82524092581129e-05,3.34397697065709e-05,3.32976389665012e-05,3.32878883047302e-05,3.34702546672522e-05,3.3757543801113e-05,3.37895237432297e-05,3.36526841083909e-05,3.59202037400258e-05,3.072543255746e-05,2.83171768757565e-05,2.95859814631013e-05,2.87233380833152e-05,2.86463347765465e-05,2.71199017269892e-05
807,"MKD","North Macedonia",3.37059244454314e-05,3.26800276379662e-05,3.24727236546466e-05,3.26627599637453e-05,3.28652171859502e-05,3.20592285656073e-05,3.25453821827757e-05,3.2492333228451e-05,3.24393301473742e-05,3.11117678067325e-05,3.29926365106832e-05,3.40532775915346e-05,3.24592779193457e-05,3.16371064014511e-05,3.17295865334991e-05,3.18805772896292e-05,3.15079928009303e-05,3.20076818436425e-05,3.13551040185106e-05,2.9903298223041e-05,2.94808618061684e-05,2.77953718284706e-05,2.7652515285426e-05
578,"NOR","Norway",0.000177690016426306,0.000181667087971844,0.000187520974915158,0.000193434402626151,0.000194254678336466,0.000184068015619177,0.000183020621253093,0.000182835427092728,0.000183297219167269,0.000175822773957354,0.000168532937144578,0.000157477517056026,0.000157813784914556,0.000152570377762287,0.000151248765872361,0.000154954884808196,0.000153022655949859,0.000152928727253984,0.000146839671410467,0.000139120132478268,0.000142764860883265,0.000145331637181232,0.00014604754479784
512,"OMN","Oman",0.000371973502859973,0.000410165190450984,0.000420192714523982,0.000468827109721994,0.000445550670249974,0.000433366518341343,0.000410052295336065,0.000381855163679625,0.000377212160716522,0.000367001453548181,0.000346991617376507,0.000327422065752587,0.000311123015494775,0.000303929069243426,0.000289329695428117,0.00028866046277282,0.00028421557637782,0.000273016261641171,0.000280364264901198,0.00028461134691125,0.000286129393434299,0.000300853605741526,0.000316849995345583
586,"PAK","Pakistan",3.0575904150863e-05,2.98961685340477e-05,3.01354612872729e-05,3.08011880389758e-05,3.09407717448872e-05,3.11403031923146e-05,3.22345174131088e-05,3.22111608033312e-05,3.25387854927896e-05,3.25578324146011e-05,3.18326398394755e-05,3.22251347813745e-05,3.23432761427227e-05,3.30188005251567e-05,3.35171449415992e-05,3.37015862848442e-05,3.40475609301475e-05,3.43840089771841e-05,3.50882815474973e-05,3.52451269469462e-05,3.56079051327589e-05,3.59547272421885e-05,3.5534845346374e-05
585,"PLW","Palau",0.000125722396836662,0.000121040952188824,6.69991436199688e-05,7.3943661971831e-05,8.13784096046617e-05,0.00012909081740709,0.000128446913706101,0.00010224104099969,0.00010679509998953,0.000136513332625093,0.000114886731391586,0.000105263157894737,0.000116460492588878,6.79584386408312e-05,6.96785794560575e-05,7.81162189502079e-05,7.63358778625954e-05,7.90491674608959e-05,7.44514106583072e-05,7.70261219022103e-05,7.8455375027821e-05,7.82290279627164e-05,7.86485738022708e-05
591,"PAN","Panama",4.23089210858668e-05,4.54096406954013e-05,4.48575612225608e-05,4.40029067062944e-05,4.31657648618958e-05,4.3558907978177e-05,4.33417948787216e-05,4.22541696123165e-05,4.34872668138367e-05,4.32664118068981e-05,4.30509074220592e-05,4.41893211490091e-05,4.36767050293726e-05,4.34378038683719e-05,4.16581700285924e-05,4.0180950741945e-05,3.99867273868848e-05,3.90618991944216e-05,3.91332583479283e-05,3.82749616541588e-05,3.81893053179073e-05,3.79199897409191e-05,3.76538391831748e-05
598,"PNG","Papua New Guinea",2.06960517924142e-05,1.73203808939528e-05,1.88371984096653e-05,1.72386052819087e-05,1.79559859059812e-05,2.20040013430135e-05,2.38513452978638e-05,1.89277200939855e-05,2.19949935472013e-05,1.45402363671695e-05,1.27781303815017e-05,1.24637535983805e-05,1.22593220370658e-05,1.22489169107455e-05,1.73673609160893e-05,2.03865990246222e-05,2.03389777180319e-05,1.9748110654369e-05,1.89726329952096e-05,1.84438310939099e-05,1.58980229013584e-05,1.57797873387208e-05,1.50848612177979e-05
600,"PRY","Paraguay",0.000127053668367286,0.00013259034132131,0.000125602665803085,0.000134497634522853,0.000124254014346261,0.000127992626456167,0.000131895730101587,0.000141320126758787,0.000136931750947894,0.000142216479786146,0.000147695815267899,0.0001483588381056,0.000153630006945427,0.000154521107783135,0.000160900491091285,0.000156038815464677,0.000152554449252108,0.000154356827669807,0.000145266545487053,0.000147625752179241,0.000151087185615896,0.000145887428904118,0.000144526913270874
604,"PER","Peru",3.93930631967156e-05,3.88674268715841e-05,3.91446663581189e-05,3.94593832802484e-05,3.90766285875079e-05,4.05012678495571e-05,4.01676074460597e-05,4.0908537356505e-05,3.95748343628287e-05,4.0331857417163e-05,4.20806709041104e-05,4.41011026598698e-05,4.36980826861171e-05,4.3610250992308e-05,4.38163717138504e-05,4.33057414980003e-05,4.33626564464419e-05,4.20813019613114e-05,4.16098102766543e-05,4.05180695205381e-05,3.96339790028787e-05,3.91511659439668e-05,4.02354354478533e-05
608,"PHL","Philippines",3.21967318316119e-05,3.18990939727968e-05,3.18629731731481e-05,3.14674551100778e-05,3.15574856654849e-05,3.10684113666333e-05,3.13986619278198e-05,3.12634764425295e-05,3.16704255845489e-05,3.18461226339743e-05,3.1066172003039e-05,3.12441893982071e-05,3.11121892589767e-05,3.08926448795085e-05,3.06932527081787e-05,2.99908673441335e-05,3.00356806723141e-05,3.06356185384316e-05,3.03033551911711e-05,2.97153117311956e-05,2.9414130157722e-05,2.94168453747341e-05,2.92491258729988e-05
616,"POL","Poland",6.63902514645781e-05,6.40555096156994e-05,6.22541809960271e-05,5.91552267176414e-05,5.73565362434905e-05,5.73817493808863e-05,5.71559408343724e-05,5.45637314876801e-05,5.27202619100645e-05,4.90149784794102e-05,4.94180317039805e-05,4.83405846399631e-05,4.96543061948292e-05,4.83698874737659e-05,4.52491842321851e-05,4.42263407241516e-05,4.3191894714384e-05,4.26598399687203e-05,4.29232582176314e-05,4.16167583837684e-05,3.98426663240021e-05,4.07978101854859e-05,4.07330901967193e-05
620,"PRT","Portugal",4.60645965586831e-05,4.381088289351e-05,4.38595186336253e-05,4.30258821716138e-05,4.15877318480281e-05,4.01777341090873e-05,4.11507459214194e-05,4.05957945033294e-05,3.84536080423732e-05,3.79438519936182e-05,3.68860599067445e-05,3.75086667752776e-05,3.59491781333132e-05,3.49038637620914e-05,3.53810024399432e-05,3.562437657341e-05,3.6318022688014e-05,3.80571439666806e-05,3.75346831168412e-05,3.79146440257263e-05,3.74863517146267e-05,3.7578157482891e-05,3.79612423423551e-05
634,"QAT","Qatar",0.00193517324444954,0.00166462639449289,0.00159846099054104,0.00172338933235363,0.00172249123650447,0.00150817122456434,0.00135952554528796,0.00126634374901067,0.00121167892308747,0.00116129304702181,0.00128975479485312,0.00143556237185943,0.00144831711847864,0.00140997228692101,0.00127796104250914,0.00119275747720197,0.00112131555361006,0.0010620428467911,0.00104093927420509,0.00103304497129738,0.00104333272351502,0.00108621456085498,0.00109457011593538
178,"COG","Republic of Congo",0.000186341547464447,0.000170554017837799,0.000115275228614194,0.00012556016624166,0.000132373246266171,0.00015573783658908,0.000163374568584932,0.000133962569846946,0.000126662692359794,0.000131306037024074,0.000138579557284508,0.000131102024860958,0.000123693658122186,0.000110396171054828,0.000110417663914112,0.000104849827797486,0.000101603601741644,0.000110685686533618,0.000126078328091097,0.000125656713398398,0.000113816239209817,0.000103156273529312,0.000103510236458918
642,"ROU","Romania",3.9299609663979e-05,3.92192832359704e-05,4.13244133958102e-05,4.14844941158301e-05,4.13952280252406e-05,4.13233122346789e-05,4.24181457183624e-05,4.30494074074287e-05,4.39188572332824e-05,4.30588221315668e-05,4.29202122145195e-05,4.10472192916173e-05,4.1479636464888e-05,4.11335382303962e-05,4.24431609476307e-05,4.3198253337166e-05,4.26854432538144e-05,4.31370817330284e-05,4.25696455319588e-05,4.26396349964649e-05,4.15255446983559e-05,4.11613462009176e-05,4.15684909994194e-05
643,"RUS","Russia",8.59499939251772e-05,8.83703992811664e-05,8.8777861047741e-05,9.2638285697275e-05,9.37061949568075e-05,9.54578679837753e-05,9.71690686639072e-05,9.87359598340435e-05,0.00010018048881157,9.66485714161052e-05,0.000101505453278972,0.000103524804137366,0.000105445660111864,0.000105918181897684,0.000105687909846155,0.000106872550389193,0.000108769151173234,0.000112113256756611,0.000116280792892979,0.00011910840901836,0.000116607440613895,0.000121297222769028,0.000119814090883836
646,"RWA","Rwanda",1.47965675415836e-05,1.51995253857001e-05,1.5288499966437e-05,1.57563172327892e-05,1.58100914562607e-05,1.53994455534876e-05,1.57496181796332e-05,1.59610751380213e-05,1.61521227365049e-05,1.61294546043968e-05,1.64903956540629e-05,1.58836229636344e-05,1.57744217106226e-05,1.57638485409432e-05,1.55694034305993e-05,1.63188756397751e-05,1.5841220347268e-05,1.55351376605342e-05,1.57199982636185e-05,1.58940050617731e-05,1.58218676771566e-05,1.58224463017372e-05,1.56060617718411e-05
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",3.38751897230593e-05,3.37059104944983e-05,3.41518243126405e-05,3.40289892528699e-05,3.45641906397596e-05,3.44569288389513e-05,3.39207236421044e-05,3.46697862384345e-05,3.56264314191195e-05,3.59514444021486e-05,3.58627091112377e-05,3.53082112607974e-05,3.03811259873866e-05,3.01463353361107e-05,2.95046977337881e-05,3.03410755388157e-05,3.01330878044697e-05,3.03442502877472e-05,3.09876258872302e-05,3.10194500335345e-05,3.10650266571513e-05,3.12985758097719e-05,3.1474914493149e-05
662,"LCA","Saint Lucia",1.84952978056426e-05,1.81824974781125e-05,1.79234729510071e-05,1.76636184658411e-05,1.74136471848952e-05,1.70510200379718e-05,1.67597765363128e-05,1.65355364796619e-05,1.6372437357631e-05,1.60883503842346e-05,1.56784742738468e-05,1.59749048767028e-05,1.60000924193064e-05,1.59790318316109e-05,1.61323539507105e-05,1.60001822084807e-05,1.59285313440619e-05,1.59739900543567e-05,1.5908886490376e-05,1.54549985160962e-05,1.52870222108158e-05,1.52517937556707e-05,1.52899247735701e-05
670,"VCT","Saint Vincent and the Grenadines",1.65183239173029e-05,1.65433250323387e-05,1.67474658439841e-05,1.66212823142483e-05,1.68726911054277e-05,1.71362780361111e-05,1.75002467983523e-05,1.7866166173392e-05,1.80390877116647e-05,1.82993445010925e-05,1.82969224576426e-05,1.90427127126206e-05,1.90594265518167e-05,1.87994416007445e-05,1.88940436994912e-05,1.89703424052892e-05,1.91576304936629e-05,1.91380306776947e-05,1.93767156466979e-05,1.94426441996111e-05,1.94969034329842e-05,1.97446612736265e-05,1.99138030553738e-05
882,"WSM","Samoa",3.29876961871223e-05,3.52503638225624e-05,3.50961796067085e-05,3.5371318822023e-05,3.55712941251535e-05,3.55200237507024e-05,3.54315948442013e-05,3.38096788080513e-05,3.3109647682064e-05,3.39069035490951e-05,3.60092874167831e-05,3.69746016063071e-05,3.74008196886798e-05,3.77615172627651e-05,3.75699480067606e-05,3.92983283473579e-05,3.58074183629782e-05,3.35211674613495e-05,3.11395749185745e-05,2.70876100139213e-05,2.88467354335618e-05,3.06266113254466e-05,2.88242753460262e-05
674,"SMR","San Marino",2.85575811803303e-05,2.72544357051399e-05,2.69941721191319e-05,2.61529317156743e-05,2.44732409858041e-05,2.43662735529348e-05,2.36322974732134e-05,2.35414197286975e-05,2.25732899022801e-05,2.17328310634599e-05,2.11022525942799e-05,1.92645022311125e-05,1.93468550042255e-05,1.88673576686195e-05,1.79400401329779e-05,1.73964849568067e-05,1.73198557663888e-05,1.74712238665727e-05,1.7390795175079e-05,1.66773948153783e-05,1.640838650866e-05,1.62394428804267e-05,1.57754010695187e-05
